id,path,obj,dual_obj,calc_time,NLP_runs,MIP_runs,relaxed_MIP_runs
42,csched1a,-30279.74713313461,-1.7976931348623157e+308,0.076040337,3,0030,00
43,csched2,-151918.94471747396,-682400764.42573082,6.974089513,3,0030,00
44,csched2a,-145827.60855715349,-1.7976931348623157e+308,1.034648051,12,00120,00
45,eg_int_s,8.3125424198189464,-65370089487504.992,303.861222477,29,210540,00
46,eniplac,-122729.55726248152,-245835,0.822713999,11,0070,00
47,ex1221,7.6671800624164419,5.931112091313345,0.058854804,3,0030,00
48,ex1222,1.0765430413715027,0.099999999999999645,0.022589831,1,0010,00
49,ex1224,0,-0.99430989460000008,0.087343818,7,0070,00
50,ex1225,34,27,0.06436820700000001,3,0030,00
51,ex1226,-17.000000006644228,-21,0.039528096,2,0020,00
52,ex1233,191998.24483011852,0,0.596710963,8,0080,00
53,ex1243,129301.61691396052,0,0.239594574,3,0030,00
54,ex1244,83989.233623760752,0,0.45926436400000004,4,0040,00
55,ex1252,134263.58531364441,0,1.9936095980000001,7,00110,00
56,ex1252a,134263.58531364441,0,3.543297918,7,00110,00
57,ex3pb,1.7976931348623157e+308,-7088.0000000000337,59.874637546,70,00700,00
58,feedtray,1.7976931348623157e+308,-68.684210519647081,30.622257257999998,1,0010,00
59,gasnet,1.7976931348623157e+308,-1.7976931348623157e+308,0.011040629,0,0000,00
60,gastrans,NAN,NAN,NAN,NAN,NAN,NAN
61,gastrans040,0,0,2.946414114,1,0010,00
62,gear2,2.3576406580194936e-09,0,0.356954741,42,00420,00
63,gear3,0.00013622222271739669,0,0.102680561,14,00460,00
64,gear4,945.99143940676731,0,0.117869219,8,00140,00
65,ghg_1veh,1.7976931348623157e+308,-12.535561207688136,6.23197632,6,0090,00
66,ghg_2veh,1.7976931348623157e+308,0,32.611798206,7,0070,00
67,ghg_3veh,1.7976931348623157e+308,0,122.199164411,13,00130,00
68,gkocis,-1.9230987633801568,-1.9230987633801568,0.082556478,5,0060,00
69,heatexch_gen1,154895.9329592764,100499.99999999985,117.57244975,40,00390,00
70,heatexch_gen2,1355902.1694543529,1590.0125080900871,58.75196188,10,0090,00
71,heatexch_gen3,1.7976931348623157e+308,783.01806449992148,302.812397895,26,10260,00
72,heatexch_spec1,189521.07147688637,0,0.363185426,5,0050,00
73,heatexch_spec2,662477.82838247786,6.3299538074041468,1.063616904,5,0050,00
74,heatexch_spec3,474754.62461658078,3.0302074294896135,5.942519149,4,0040,00
75,hybriddynamic_var,1.7976931348623157e+308,-1.7976931348623157e+308,0.010786658999999999,0,0000,00
76,johnall,1.7976931348623157e+308,-302.89423495612607,348.10748766,2,1020,00
77,kport20,1.7976931348623157e+308,27.922267203655863,0.168242357,5,0080,00
78,kport40,1.7976931348623157e+308,31.003212105432645,3.146418022,8,00110,00
79,nvs01,1.7976931348623157e+308,0,0.034584345,1,0040,00
80,nvs05,1.7976931348623157e+308,0.67402220471000007,0.7725883170000001,2,0060,00
81,nvs08,23.449727344266829,16.389762015158126,0.061856769,3,0030,00
82,nvs20,230.92216350458514,46,1.303105703,13,00130,00
83,nvs21,-1.2127536289340017,-25728000.000000004,0.316664341,27,00270,00
84,nvs22,14.521940000000001,1.8263600000000002,0.712017938,12,00120,00
85,oaer,-1.9230985659290898,-1.9252498781626528,0.077414837,5,0050,00
86,ortez,-9532.0391320331855,-45081.599999999999,3.4694753549999997,26,00260,00
87,parallel,2642.7116434911572,-1.7976931348623157e+308,0.471564536,8,0060,00
88,pooling_epa1,NAN,NAN,NAN,NAN,NAN,NAN
89,pooling_epa2,NAN,NAN,NAN,NAN,NAN,NAN
90,prob10,10.312118485241777,-412.40000000000003,0.074236755,2,0020,00
91,procsel,-1.9230987513698841,-1.9230987513698841,0.057149561,3,0040,00
92,sfacloc1_2_90,1.7976931348623157e+308,0,12.110403755,8,0080,00
93,sfacloc1_2_95,1.7976931348623157e+308,2.0836737861423482,11.898763252999998,7,0070,00
94,sfacloc1_3_90,29.676807154333311,0,13.119994177999999,10,00130,00
95,sfacloc1_3_95,1.7976931348623157e+308,1.3448899543333319,318.116036361,11,1010,00
96,sfacloc1_4_90,1.7976931348623157e+308,0,44.627214546999994,16,00160,00
97,sfacloc1_4_95,1.7976931348623157e+308,0.73749133166666447,314.626264111,7,1010,00
98,sfacloc2_2_90,26.149503620061548,0,1.0057235539999998,6,0060,00
99,sfacloc2_2_95,23.661779762770372,2.0836759640666656,1.7622763609999998,10,0080,00
100,sfacloc2_3_90,19.105921080026025,0,0.789038427,8,0080,00
101,sfacloc2_3_95,19.272069530386219,1.3448899543333319,8.355286435,24,00110,00
102,sfacloc2_4_90,15.695066271698428,0,0.888161039,9,0090,00
103,sfacloc2_4_95,21.985111748318548,0.93822471300000054,3.419013886,7,0070,00
104,spring,1.5686403230374262,0.48763959040418858,0.952845053,67,001590,00
105,st_e15,7.6671800624164419,5.931112091313345,0.057889616,3,0030,00
106,st_e29,0,-0.99430989460000008,0.08465563400000001,7,0070,00
107,st_e32,1.7976931348623157e+308,-100,4.882817445,25,00250,00
108,st_e35,92593.727247660383,0.00029160666764299658,0.454528603,4,0040,00
109,st_e36,-243.85676188641463,-402.50000000000006,0.263881293,8,0080,00
110,st_e38,1.7976931348623157e+308,3422.6745437499999,1.458272002,2,0050,00
111,st_e40,1.7976931348623157e+308,28.2426405,0.074995328,1,0040,00
112,supplychainp1_020306,438471.72306455148,44.340342882934259,0.270021274,2,0020,00
113,supplychainr1_020306,438470.94595311274,49310.654912932368,0.6100180350000001,2,0060,00
114,supplychainr1_030510,860440.15780998068,125674.86047153281,0.9870381420000001,2,0020,00
115,synheat,189521.07147688637,0,0.37648431899999996,5,0050,00
116,tanksize,NAN,NAN,NAN,NAN,NAN,NAN
117,transswitch0009p,1.7976931348623157e+308,1188.75,0.9694787319999999,3,0030,00
118,transswitch0009r,1.7976931348623157e+308,1188.75,0.329581238,3,0030,00
119,transswitch0014p,1.7976931348623157e+308,0,6.528960131000001,4,0040,00
120,transswitch0014r,1.7976931348623157e+308,1.2772893859429339e-08,0.902944721,3,0030,00
121,transswitch0030p,1.7976931348623157e+308,2.0624270765477819e-08,20.998851196,3,0030,00
122,transswitch0030r,1.7976931348623157e+308,1.7343411270980045e-08,22.082272916,3,0030,00
123,transswitch0039p,1.7976931348623157e+308,2.0000000034742911,26.104882869,3,0030,00
124,transswitch0039r,1.7976931348623157e+308,2.0000000034742929,22.250084837,3,0030,00
125,tspn05,191.25520764860207,-1.7976931348623157e+308,0.097335232,3,0030,00
126,tspn08,290.56685370197846,-1.7976931348623157e+308,0.19948634099999998,3,0030,00
127,tspn10,225.12607130943968,-1.7976931348623157e+308,0.25704544100000004,3,0030,00
128,tspn12,265.85789405194868,-1.7976931348623157e+308,0.326834266,3,0030,00
129,tspn15,327.13906183379669,-1.7976931348623157e+308,0.463381887,3,0030,00
130,wager,1.7976931348623157e+308,13180.913741577813,19.025306871999998,12,0080,00
131,wastepaper3,0.028594710756561566,0,2.4170033749999997,14,00110,00
132,wastepaper4,0.0041469463271194733,0,46.489698481,26,00210,00
133,wastepaper5,0.024983511674051218,0,300.002011477,32,200240,00
134,wastepaper6,0.0047472398890255644,0,197.43187811800001,25,00220,00
135,water4,NAN,NAN,NAN,NAN,NAN,NAN
136,waternd1,606763.16707404505,320026.52303648583,4.320202212000001,2,0020,00
137,waternd2,1070320.0077465186,320042.31059931649,300.08107110500004,1,21010,00
138,waterno2_01,19.456674548294597,1.6504161546718344e-09,0.683204085,4,0040,00
139,waterno2_02,46.930400352138307,0,2.737713591,6,0060,00
140,waterno2_03,196.54771139263931,0,4.849202476,11,00110,00
141,watertreatnd_conc,1.7976931348623157e+308,1.3785361866306666e-07,0.18884259199999998,1,0010,00
142,watertreatnd_flow,406961.23088065512,1.3785361866306666e-07,64.60410245099999,2,0020,00
143,waterx,NAN,NAN,NAN,NAN,NAN,NAN
144,waterz,NAN,NAN,NAN,NAN,NAN,NAN
145,windfac,1.7976931348623157e+308,0,0.097787798,2,0020,00
