id,path,obj,dual_obj,calc_time
0,batch.mod,285506.5082439559,282735.915155506,0.388102
1,batch0812.mod,2687026.7844078485,2660956.101105834,0.234793
2,batchdes.mod,167427.6563284942,167427.6567828456,0.023957
3,clay0203hfsg.mod,41573.262522035075,41573.26252203507,1.054407
4,clay0204hfsg.mod,6545,6545,3.668378
5,clay0205hfsg.mod,8092.5,8012.500000000001,21.546509
6,clay0303hfsg.mod,26669.109572280402,26669.1095722804,2.6230990000000003
7,clay0304hfsg.mod,40262.38753020098,40262.38753020098,8.365646
8,clay0305hfsg.mod,8092.499966935132,8092.499966935132,27.649364
9,cvxnonsep_normcon20.mod,-21.749147364359114,-21.74924416566666,0.038187
10,cvxnonsep_normcon30.mod,-34.23043478999999,-34.26189063375,0.017483000000000002
11,cvxnonsep_normcon40.mod,-32.629655769396265,-32.62966975433859,0.04937599999999996
12,cvxnonsep_nsig20.mod,80.9651940805831,80.17169218132975,38.982749999999996
13,cvxnonsep_nsig20r.mod,81.0814978336423,80.94899210294963,0.061873
14,cvxnonsep_nsig30.mod,131.3243854397202,110.1217857903046,301.154833
15,cvxnonsep_nsig30r.mod,157.01569379227624,156.4216247519655,0.082015
16,cvxnonsep_nsig40.mod,137.6722249201577,107.4435506803869,301.61655
17,cvxnonsep_nsig40r.mod,135.27978182853946,133.9610287691967,0.06272000000000003
18,cvxnonsep_pcon20.mod,-21.492947436554825,-21.49294743655483,0.042355
19,cvxnonsep_pcon20r.mod,-21.29713726111562,-21.49482207893577,0.015681999999999998
20,enpro48pb.mod,187277.25719341173,187092.1518504411,2.038722
21,enpro56pb.mod,263428.2990215177,263428.2990215819,3.273621
22,ex1223.mod,4.579582402433536,4.576289805208791,0.025511000000000002
23,ex1223b.mod,4.579582402433536,4.579579810008479,0.024678
24,fac1.mod,160912612.350169,160912612.350169,0.017181000000000002
25,fac2.mod,FAILED,failure,0.053916
26,flay02h.mod,37.94733186806055,37.64147895712882,0.506153
27,flay02m.mod,37.94733186805689,37.83671291007249,0.280993
28,flay03h.mod,48.98979472387356,48.51339414360476,2.193874
29,flay03m.mod,48.989794783719915,48.63476791430943,0.6587540000000001
30,flay04h.mod,54.405881889909224,53.87143757547221,12.182438999999999
31,flay04m.mod,54.40588192705844,53.8749488470497,5.711514
32,flay05h.mod,64.4980617528373,44.7767739515591,300.828719
33,flay05m.mod,64.49806185985608,63.86035487869933,239.784158
34,flay06h.mod,66.93280188285748,36.55119097668393,300.508115
35,flay06m.mod,66.93280196180706,42.26837832244092,301.336002
36,fo7.mod,20.729824734477404,20.5655230926195,67.013565
37,fo7_2.mod,17.749345415106433,17.74934541510643,51.27496
38,fo7_ar25_1.mod,23.093567234745795,23.09356723474579,37.813415
39,fo7_ar2_1.mod,24.839846413795343,24.83984641379534,23.128239
40,fo7_ar3_1.mod,22.51747045490165,22.51747045490165,48.505729
41,fo7_ar4_1.mod,20.7298246951989,20.54260223996788,31.826664
42,fo7_ar5_1.mod,17.74932900709966,17.74932900709966,29.059352999999998
43,fo8.mod,22.381896240902456,22.38189624090245,188.712449
44,fo8_ar25_1.mod,28.04518110552743,28.02978717138635,143.693943
45,fo8_ar2_1.mod,30.340609975482103,30.05512525998033,168.245
46,fo8_ar3_1.mod,23.910053196568764,23.7452053548388,156.950881
47,fo8_ar4_1.mod,22.38189628558836,20.16728346951869,300.05091500000003
48,fo8_ar5_1.mod,22.381896279588734,18.30073276544188,300.10835699999996
49,fo9.mod,23.464285436732517,18.45628063688462,300.24546300000003
50,fo9_ar25_1.mod,32.24999971701089,26.07101011966651,300.48595
51,fo9_ar2_1.mod,32.62499959892142,26.0679191908171,300.086884
52,fo9_ar3_1.mod,24.8154759638469,24.80855697109947,113.304394
53,fo9_ar4_1.mod,24.37797593884849,20.59679579326223,300.151654
54,fo9_ar5_1.mod,28.946666411713785,18.04851542697194,300.336002
55,gear2.mod,1.827380235298078e-08,1.827380233243581e-08,0.09103599999999999
56,gear3.mod,7.802232867743687e-08,7.802232867767933e-08,0.027735
57,jit1.mod,173983.32998164673,172638.8325005566,0.081773
58,m3.mod,37.8,37.8,0.184188
59,m6.mod,82.25687689818001,82.25687689818001,0.707246
60,m7.mod,106.75687689818001,106.75687689818,2.391142
61,m7_ar25_1.mod,143.58499799889867,143.5849979988987,2.1884099999999997
62,m7_ar2_1.mod,190.23499715720192,189.3184778162104,6.672726
63,m7_ar3_1.mod,143.58499787708996,143.58499787709,7.434659000000001
64,m7_ar4_1.mod,106.75687691365584,106.7568769136559,1.735663
