id,path,obj,dual_obj,load_time,calc_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
0,4stufen.nl,-inf,FAILED,"Error in Function::call for 'benders_constraint_0' [MXFunction] at .../casadi/core/function.cpp:1432:
Error in Function::call for 'benders_constraint_0' [MXFunction] at .../casadi/core/function.cpp:361:
Error in Function::operator() for 'benders_constraint_0_qpsol' [GurobiInterface] at .../casadi/core/function.cpp:1513:
.../casadi/core/conic.cpp:497: Assertion ""lb <= ub && lb!=inf && ub!=-inf"" failed:
Ill-posed problem detected: LBA[1] <= UBA[1] was violated. Got LBA[1] = nan and UBA[1] = nan."
113,supplychainr1_030510.nl,860447.9492862888,923582.9195126503,0.2918404480442405,26.564499843050726,138,143,139,138,3
114,synheat.nl,154997.33365824624,154997.33276495922,0.0548848588950932,0.2594410069286823,3,8,0,3,2
115,tanksize.nl,1.2686437708644465,1.2686437708644465,0.06720511300954968,0.22737765801139176,3,5,1,2,2
116,transswitch0009p.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
117,transswitch0009r.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
118,transswitch0014p.nl,8082.581682062387,8082.581682062386,1.1338251900160685,0.2989676920697093,2,2,0,2,1
119,transswitch0014r.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
120,transswitch0030p.nl,573.9181315327788,573.9181315327788,1.7720788540318608,0.7095833360217512,2,2,0,2,1
121,transswitch0030r.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
122,transswitch0039p.nl,41866.12316908696,41866.12316908696,3.8259582929313183,0.9020593070890754,2,2,0,2,1
123,transswitch0039r.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
124,tspn05.nl,191.25520765854355,191.25520765854355,3.85559968103189,0.02735753101296723,2,2,0,2,1
125,tspn08.nl,290.56685370649546,290.6202936106877,0.04715312598273158,0.5052147500682622,3,3,2,2,2
126,tspn10.nl,235.15620743422534,235.15620074900096,0.07683120400179178,0.11548965598922223,2,2,0,2,0
127,tspn12.nl,265.85789403710646,265.85789403710646,0.12758463399950415,0.0976163389859721,2,2,0,2,1
128,tspn15.nl,334.29152893919394,334.29152893919394,0.24791039701085538,2.494780697976239,3,4,3,2,2
129,wager.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
130,wastepaper3.nl,0.1865438667264353,0.19911226803328425,1.6907492879545316,0.843245705938898,12,31,23,9,5
131,wastepaper4.nl,0.06714900142677016,0.09037889513135014,0.06013995409011841,2.1837114890804514,15,46,37,12,5
132,wastepaper5.nl,0.21374669824616335,0.2958764834636237,0.10116350697353482,7.756334376055747,32,106,99,32,4
133,wastepaper6.nl,0.013635793293297838,0.1479944253078622,0.15639757888857275,3.2573683449300006,12,39,31,9,5
134,water4.nl,1024.771847328432,754.9475918509513,0.32165078807156533,300.4008310979698,142,627,170,3,141
135,waternd1.nl,691650.6952466364,691650.6952466363,0.07053467503283173,0.15874012000858784,2,2,0,2,1
136,waternd2.nl,1063020.2557308464,1063847.5381717158,0.3347056630300358,1.4190186739433557,3,4,0,3,2
137,waterno2_01.nl,133.10741963763584,133.10741963763584,0.14178713597357273,0.09526714903768152,2,2,0,2,1
138,waterno2_02.nl,266.3193998145,267.20608747673737,0.4283913669642061,0.34174170694313943,3,4,0,3,1
139,waterno2_03.nl,399.0836980652857,399.0836980652857,0.8194864640245214,0.6429018140770495,3,4,0,3,2
140,watertreatnd_conc.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
141,watertreatnd_flow.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
142,waterx.nl,968.2052847706104,963.9148519128746,3.766035515931435,0.21378416602965444,2,2,0,2,1
143,waterz.nl,1140.0249247423396,1140.0249247423396,0.3013471389422193,301.45484846201725,128,597,593,3,127
144,windfac.nl,0.7499999911057013,0.11826203285836179,0.028518532984890044,300.5317083260743,1034,2068,1034,2,1033
