id,path,obj,dual_obj,calc_time
81,nvs20.mod,236.80518997760873,213.1698894528963,0.078
82,nvs21.mod,-5.6847825,-5.6847825,0.011993
83,nvs22.mod,24.89186,3.74894,0.068047
84,oaer.mod,-1.923098502385721,-1.92309929180206,0.010711
85,ortez.mod,-9532.039053348626,-9532.039053348624,0.014214000000000001
86,parallel.mod,924.2952408185259,915.2365704770903,0.352511
87,pooling_epa1.mod,0,-315.6573102826081,1.231164
88,pooling_epa2.mod,-4268.722374651615,-4649.451554325578,2.5635820000000002
89,prob10.mod,3.4455037943264295,3.44550379432647,0.018362
90,procsel.mod,-1.9230987377680124,-1.923098737768017,0.011379
91,sfacloc1_2_90.mod,18.052162541386334,1.48174890350343,0.319373
92,sfacloc1_2_95.mod,26.953618148612744,0.2538734306929064,0.189023
93,sfacloc1_3_90.mod,12.043576331958388,0,0.359316
94,sfacloc1_3_95.mod,17.05332793637353,0,0.27799900000000005
95,sfacloc1_4_90.mod,12.714208697726333,0,0.612756
96,sfacloc1_4_95.mod,12.59862203410667,0,0.521875
97,sfacloc2_2_90.mod,18.59410919413334,18.41951683447463,0.345037
98,sfacloc2_2_95.mod,19.599220416133043,9.858387683665095,0.27540699999999996
99,sfacloc2_3_90.mod,15.094501072334475,0,0.574743
100,sfacloc2_3_95.mod,16.151120118666206,0,0.349315
101,sfacloc2_4_90.mod,14.488450396266137,0,0.755616
102,sfacloc2_4_95.mod,19.440795190199303,0,0.35524500000000003
103,spring.mod,0.846245665643153,0.8462456656431526,0.038167999999999994
104,st_e15.mod,7.667180068813135,7.667180068813131,0.008759999999999999
105,st_e29.mod,-0.9434704979969407,-0.9479361306362163,0.015823999999999998
106,st_e32.mod,-18.4,-5.426180815122119,0.13203299999999998
107,st_e35.mod,64868.07683728962,64227.14700630721,3.166049
108,st_e36.mod,-129.00000000000003,-303.0699354006481,0.039094
109,st_e38.mod,7197.72714853033,7126.172142343358,0.015826
110,st_e40.mod,30.4142135,30.4142135,0.061121
111,supplychainp1_020306.mod,437551.67640616465,433373.5626054942,0.054147
112,supplychainr1_020306.mod,437551.18297195924,433832.9022915758,0.034812
113,supplychainr1_030510.mod,860440.1578099807,858833.6866639904,0.045449
114,synheat.mod,595481.380408325,113626.1868407784,0.244385
115,tanksize.mod,1.26864376134597,1.25513038467907,0.23727700000000002
116,transswitch0009p.mod,5296.686204001005,5111.812148186778,300.026113
117,transswitch0009r.mod,5296.686204020592,4664.109245452904,300.120113
118,transswitch0014p.mod,0,0,0.25499
119,transswitch0014r.mod,0,1.357135998067143e-20,300.026211
120,transswitch0030p.mod,0,0,0.6392720000000001
121,transswitch0030r.mod,0,0,300.020757
122,transswitch0039p.mod,2,2,0.7575479999999999
123,transswitch0039r.mod,2,2,300.01927
124,tspn05.mod,211.07065180205439,4.766441897131001,0.039088000000000005
125,tspn08.mod,290.5668539271004,155.091536642128,0.33700600000000003
126,tspn10.mod,379.37122615777,0,0.088529
127,tspn12.mod,0,0,0.094567
128,tspn15.mod,0,68.65908468012427,0.806539
129,wager.mod,20339.431838752687,20233.79037907504,0.29257900000000003
130,wastepaper3.mod,0.0297372959658061,0,0.919601
131,wastepaper4.mod,0.01126322814605841,3.608224830031759e-16,2.4172960000000003
132,wastepaper5.mod,0.02875280511608413,0,6.243227
133,wastepaper6.mod,0.007546921919960673,0,28.081636
134,water4.mod,907.0169959476212,890.7174994108298,300.015614
135,waternd1.mod,606763.167530169,552825.6941279052,0.177385
136,waternd2.mod,1278165.000465443,1045934.546027564,0.743594
137,waterno2_01.mod,19.45668046373989,19.35082606565829,0.033594
138,waterno2_02.mod,39.57142192859759,39.56447562079921,0.33647900000000003
139,waterno2_03.mod,116.5942255701512,34.60017260548982,0.975014
140,watertreatnd_conc.mod,348336.7613690995,348336.7613690995,0.182874
141,watertreatnd_flow.mod,348337.0416795782,344882.304709709,6.575073
142,waterx.mod,0,146.3933377131665,0.202994
143,waterz.mod,910.8821624513645,543.4213488425253,300.125924
144,windfac.mod,0.2544872983357822,0.2544872983357822,0.030988
