id,path,obj,dual_obj,load_time,calc_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
0,batch.nl,285506.50498104404,285506.50498104404,7.366761565208435e-07,0.1332791717723012,4,6,0,4,2
1,batch0812.nl,2961407.4273775765,2961407.4273775765,0.12413030304014683,0.300871292129159,3,5,1,3,2
2,batchdes.nl,167427.65337972456,167427.65337972456,0.026136440224945545,0.022010806016623974,2,2,0,2,1
3,batchs101006m.nl,769440.4053867864,763569.4965823793,1.1316216746345162,5.818948395550251,6,16,2,4,4
4,batchs121208m.nl,1243940.7750682335,1236947.208024591,2.6214720038697124,4.626152442768216,4,7,3,3,2
5,batchs151208m.nl,1544418.9802138011,1534618.1690266228,3.1588063845410943,24.44062544219196,7,11,2,6,2
6,batchs201210m.nl,2304875.125525628,2292577.302790185,5.430755080655217,28.405960918404162,9,13,4,8,1
7,clay0203hfsg.nl,41573.26250379671,41377.0103340825,0.19970031548291445,2.237655680626631,7,18,11,7,2
8,clay0204hfsg.nl,6604.9999634501255,6544.972429964001,0.27223280165344477,7.714753654785454,3,9,6,3,1
9,clay0205hfsg.nl,8092.499956870298,8084.9704251689,0.4965681741014123,82.30588478501886,2,6,0,2,1
10,clay0303hfsg.nl,26669.109551320384,26669.097345246315,0.2122179390862584,5.26668543368578,9,32,23,7,5
11,clay0304hfsg.nl,40262.38749393643,40232.5772831439,0.3585954373702407,16.127226713113487,12,44,34,10,4
12,clay0305hfsg.nl,8092.499956698056,8092.480513790727,0.6330816075205803,146.6779975751415,5,15,3,3,3
13,cvxnonsep_normcon20.nl,-21.7491473846331,-21.82222547389317,0.05653480160981417,0.022831860929727554,2,2,0,2,1
14,cvxnonsep_normcon30.nl,-34.22751206702149,-34.428749859066556,0.03681046701967716,0.026707742363214493,2,2,0,2,1
15,cvxnonsep_normcon40.nl,-32.6296697474825,-32.88554272835089,0.058925068005919456,0.03314696345478296,2,2,0,2,1
16,cvxnonsep_nsig20.nl,80.94929465741761,80.81583433225809,0.032830736599862576,0.023374265059828758,2,2,0,2,1
17,cvxnonsep_nsig20r.nl,81.45961342596009,80.81581789826072,0.022015531547367573,0.27613406162709,6,15,3,3,4
18,cvxnonsep_nsig30.nl,130.65033700034454,130.47997176012422,0.05852560605853796,0.02651334088295698,2,2,0,2,0
19,cvxnonsep_nsig30r.nl,157.24837347429536,156.2343211644331,0.03393017128109932,0.2070402130484581,5,8,1,5,0
20,cvxnonsep_nsig40.nl,133.96132894832803,133.74494901551313,0.09059813152998686,0.03771693166345358,2,2,0,2,1
21,cvxnonsep_nsig40r.nl,134.61810987789153,133.74488859965595,0.0562025411054492,0.24295680411159992,4,9,1,4,0
22,cvxnonsep_pcon20.nl,-21.469437905707228,-21.629610239291953,0.03721288125962019,0.02138569951057434,2,2,0,2,0
23,cvxnonsep_pcon20r.nl,-21.46943786371748,-21.62961019921222,0.02519119158387184,0.022950305603444576,2,2,0,2,0
24,cvxnonsep_pcon30.nl,-35.947546900386875,-36.15628296632238,0.04404775332659483,0.02701080683618784,2,2,0,2,0
25,cvxnonsep_pcon30r.nl,-35.94754683755864,-36.15628290478362,0.03810039348900318,0.02790763135999441,2,2,0,2,0
26,cvxnonsep_pcon40.nl,-46.57800468535515,-46.78238836479686,0.06983189471065998,0.03832960035651922,2,2,0,2,1
27,cvxnonsep_pcon40r.nl,-46.57800460368898,-46.78238828198824,0.06189190782606602,0.06532873958349228,2,2,0,2,1
28,cvxnonsep_psig20.nl,93.81138766483134,93.73708927503992,0.03507922403514385,0.022466177120804787,2,2,0,2,1
29,cvxnonsep_psig20r.nl,95.92731216811917,95.80647949893087,0.023684094659984112,0.034190062433481216,2,3,0,2,0
30,cvxnonsep_psig30.nl,79.00237822815792,78.74479813452173,0.030997042544186115,0.028180422261357307,2,2,0,2,1
31,cvxnonsep_psig30r.nl,79.00240266582215,78.74482563402228,0.03195749782025814,0.029341173358261585,2,2,0,2,0
32,cvxnonsep_psig40.nl,85.49914724357482,85.20136272924489,0.04688664339482784,0.033185046166181564,2,2,0,2,1
33,cvxnonsep_psig40r.nl,86.54624393006816,86.29696855652205,0.04474112298339605,0.0976249985396862,2,4,0,2,1
34,enpro48pb.nl,187277.25576018236,186432.27927920857,0.28378999792039394,0.9139878517016768,4,9,0,3,1
35,enpro56pb.nl,263428.29664187576,263427.11011246074,0.21727193146944046,3.1691249953582883,6,10,2,6,2
36,ex1223.nl,4.579582373600571,4.579582373600571,0.030419806949794292,0.08028648607432842,5,11,0,2,4
37,ex1223b.nl,4.57958237379399,4.57958237379399,0.011765822768211365,0.08986462000757456,6,12,0,2,5
38,fac1.nl,160912612.2935292,160912612.2935292,0.023656750097870827,1.6295021641999483,2,3,1,2,1
39,fac2.nl,331837497.8380618,329739765.28796196,0.051224859431385994,0.06118991784751415,2,2,0,2,1
40,flay02h.nl,37.94733186289341,37.94733188293823,0.03444122429937124,0.05078419391065836,3,4,0,2,1
41,flay02m.nl,37.947331804570084,37.94727338032068,0.013868693262338638,0.03591929655522108,3,3,0,2,1
42,flay03h.nl,48.98979487314674,48.82645746553998,0.0747687267139554,0.9493679674342275,7,23,0,2,5
43,flay03m.nl,48.989794748235,48.82648687261517,0.030245937407016754,0.3335639759898186,7,23,0,2,5
44,flay04h.nl,54.40588204025194,53.877996513219244,0.2067607007920742,8.98618590272963,7,25,0,3,5
45,flay04m.nl,54.40588191722444,53.9584871159625,0.045519943349063396,2.3090676590800285,8,31,0,2,6
46,flay05h.nl,64.49806202581198,63.94052876926773,0.45623503625392914,300.0679416731,11,39,0,2,9
47,flay05m.nl,64.49806185654751,63.94047917662651,0.06671558041125536,77.17156727798283,11,43,0,2,9
48,flay06h.nl,66.93280220626337,64.79960446589715,0.8991867564618587,300.0595573671162,6,21,0,2,4
49,flay06m.nl,66.93280198843244,65.19062543635656,0.10577288921922445,300.1314773513004,8,29,0,2,6
50,fo7.nl,20.72982474657522,20.727813909862665,0.20148829650133848,123.2050052639097,6,25,16,4,3
51,fo7_2.nl,17.749345444443804,17.748925281410784,0.207882322371006,137.4644729597494,7,24,15,2,6
52,fo7_ar25_1.nl,23.09356731010353,22.88689420404268,0.24797269143164158,130.71565364673734,5,19,9,5,3
53,fo7_ar2_1.nl,24.83984643585143,24.702849532692362,0.24984439555555582,106.1762162791565,5,21,14,5,2
54,fo7_ar3_1.nl,22.517470524690957,22.34033167108739,0.25214914605021477,176.12362245470285,5,19,6,5,4
55,fo7_ar4_1.nl,20.729824690260493,20.729636959878835,0.24998105503618717,134.12341666035354,6,21,11,6,4
56,fo7_ar5_1.nl,17.74932903205996,17.749249452930943,0.2594054201617837,91.21066646743566,4,14,3,3,3
57,fo8.nl,22.38189635218056,22.38178833242096,0.3131205616518855,239.92048391420394,6,25,14,3,5
58,fo8_ar25_1.nl,28.045181232438942,28.007170728989305,0.37341057416051626,284.51558375917375,5,20,14,4,2
59,fo8_ar2_1.nl,30.345435077854575,30.078156421989807,0.378908459097147,261.8178906729445,4,15,9,4,2
60,fo8_ar3_1.nl,23.910053367366736,23.91002488840828,0.37458049412816763,71.68854148127139,2,6,0,2,1
61,fo8_ar4_1.nl,22.38189642379817,22.381869036119586,0.37747363466769457,183.10094159003347,4,14,4,3,3
62,fo8_ar5_1.nl,22.381896423603855,22.381864807418953,0.3788780150935054,175.41837171185762,4,15,3,4,2
63,fo9.nl,23.464285510847894,23.464245791014413,0.4660494737327099,190.73093062452972,5,20,13,4,2
64,fo9_ar25_1.nl,32.24999994886442,32.090082137662264,0.5252420706674457,300.05040119122714,4,14,5,3,3
65,fo9_ar2_1.nl,33.75576917606651,32.68061118451885,0.5327503001317382,300.0488323122263,4,15,7,3,3
66,fo9_ar3_1.nl,24.815476128801947,24.80761296098349,0.5319670373573899,216.1366421673447,5,20,10,5,1
67,fo9_ar4_1.nl,23.464285644021995,23.463207473913105,0.5368057787418365,197.81738490331918,3,10,6,3,2
68,fo9_ar5_1.nl,23.464285646558793,23.46428562941077,0.5308055765926838,300.30857876781374,5,20,11,5,2
69,gams01.nl,21895.54501093042,16453.391403087047,7.2260119235143065,300.06245972029865,5,17,1,3,2
70,jit1.nl,173982.61006293277,173345.3768308797,0.20084599126130342,0.026793932542204857,2,3,0,2,0
71,m3.nl,37.79999956991859,37.799964,0.02849263045936823,0.08884220477193594,2,4,0,2,1
72,m6.nl,82.25687581013635,82.25675859365595,0.12928617000579834,3.728552927263081,3,8,0,2,2
73,m7.nl,106.75687555086648,106.75675438288017,0.2007325878366828,60.96741892863065,3,9,0,2,2
74,m7_ar25_1.nl,143.58499682759705,143.5847088067657,0.24187366012483835,7.4035464292392135,2,6,0,2,1
75,m7_ar2_1.nl,190.23499652432238,190.2346823137662,0.24825055990368128,19.399309667758644,3,9,1,2,2
76,m7_ar3_1.nl,-inf,FAILED,Problem can not be solved - Feasible zone is empty
