id,path,obj,dual_obj,calc_time
0,batch.mod,285506.5082439559,282735.915155506,0.439088
1,batch0812.mod,2687026.7844078485,2660956.101105834,0.24424099999999999
2,batchdes.mod,167427.6563284942,167427.6567828456,0.025169
3,batchs101006m.mod,769440.4203846685,765020.4628263627,6.029963
4,batchs121208m.mod,1241125.5140135444,1232509.969121364,11.563374
5,batchs151208m.mod,1544419.013543287,1532433.221584021,13.090263
6,batchs201210m.mod,2300969.7132348362,2278461.614388489,17.567169
7,clay0203hfsg.mod,41573.262522035075,41573.26252203507,1.637077
8,clay0204hfsg.mod,6545,6545,5.545489999999999
9,clay0205hfsg.mod,8092.5,8012.500000000001,24.796498
10,clay0303hfsg.mod,26669.109572280402,26669.1095722804,2.765813
11,clay0304hfsg.mod,40262.38753020098,40262.38753020098,8.966234
12,clay0305hfsg.mod,8092.499966935132,8092.499966935132,35.058052
13,cvxnonsep_normcon20.mod,-21.749147364359114,-21.74924416566666,0.041505
14,cvxnonsep_normcon30.mod,-34.23043478999999,-34.26189063375,0.019021
15,cvxnonsep_normcon40.mod,-32.629655769396265,-32.62966975433859,0.050987000000000005
16,cvxnonsep_nsig20.mod,80.9651940805831,80.17169218132975,45.462883
17,cvxnonsep_nsig20r.mod,81.0814978336423,80.94899210294963,0.06448699999999999
18,cvxnonsep_nsig30.mod,131.3243854397202,110.0560985596934,301.062476
19,cvxnonsep_nsig30r.mod,157.01569379227624,156.4216247519655,0.08182999999999996
20,cvxnonsep_nsig40.mod,137.6722249201577,107.4330556822869,301.545609
21,cvxnonsep_nsig40r.mod,135.27978182853946,133.9610287691967,0.065504
22,cvxnonsep_pcon20.mod,-21.492947436554825,-21.49294743655483,0.043048
23,cvxnonsep_pcon20r.mod,-21.29713726111562,-21.49482207893577,0.015791
24,cvxnonsep_pcon30.mod,-35.95505775099747,-35.95505775099746,0.090819
25,cvxnonsep_pcon30r.mod,-35.95505775099747,-35.95505775099746,0.019965
26,cvxnonsep_pcon40.mod,-46.557277025028995,-46.55727702502901,0.05885
27,cvxnonsep_pcon40r.mod,-46.21177353148726,-46.57127295270775,0.028182
28,cvxnonsep_psig20.mod,94.08210006644217,93.21754764057088,0.878483
29,cvxnonsep_psig20r.mod,95.89738576011396,95.89492063376319,0.086982
30,cvxnonsep_psig30.mod,79.06510974074531,78.28347124078033,40.982989999999994
31,cvxnonsep_psig30r.mod,79.04134502206645,78.98936639717958,0.127364
32,cvxnonsep_psig40.mod,86.0716063804965,78.75833293495435,301.39336699999996
33,cvxnonsep_psig40r.mod,86.54619747402002,86.51435972290331,0.125941
34,enpro48pb.mod,187277.25719341173,187092.1518504411,2.0948539999999998
35,enpro56pb.mod,263428.2990215177,263428.2990215819,3.349454
36,ex1223.mod,4.579582402433536,4.576289805208791,0.026887
37,ex1223b.mod,4.579582402433536,4.579579810008479,0.026056
38,fac1.mod,160912612.350169,160912612.350169,0.01823
39,fac2.mod,FAILED,failure,0.055315
40,flay02h.mod,37.94733186806055,37.64147895712882,0.525682
41,flay02m.mod,37.94733186805689,37.83671291007249,0.287167
42,flay03h.mod,48.98979472387356,48.51339414360476,2.2517989999999997
43,flay03m.mod,48.989794783719915,48.63476791430943,0.6791119999999999
44,flay04h.mod,54.405881889909224,53.87143757547221,12.559982
45,flay04m.mod,54.40588192705844,53.8749488470497,5.8462
46,flay05h.mod,64.4980617528373,44.7404390383272,300.788244
47,flay05m.mod,64.49806185985608,63.86035487869933,240.165467
48,flay06h.mod,66.93280188285748,36.54046714884629,300.497565
49,flay06m.mod,66.93280196180706,42.24372389006344,301.374385
50,fo7.mod,20.729824734477404,20.5655230926195,73.316383
51,fo7_2.mod,17.749345415106433,17.74934541510643,55.475262
52,fo7_ar25_1.mod,23.093567234745795,23.09356723474579,38.284037000000005
53,fo7_ar2_1.mod,24.839846413795343,24.83984641379534,22.961128000000002
54,fo7_ar3_1.mod,22.51747045490165,22.51747045490165,48.958005
55,fo7_ar4_1.mod,20.7298246951989,20.54260223996788,32.355274
56,fo7_ar5_1.mod,17.74932900709966,17.74932900709966,29.163897
57,fo8.mod,22.381896240902456,22.38189624090245,190.66319499999997
58,fo8_ar25_1.mod,28.04518110552743,28.02978717138635,144.273808
59,fo8_ar2_1.mod,30.340609975482103,30.05512525998033,170.44412599999998
60,fo8_ar3_1.mod,23.910053196568764,23.7452053548388,158.830975
61,fo8_ar4_1.mod,22.38189628558836,20.16728346951869,300.050427
62,fo8_ar5_1.mod,22.381896279588734,18.29561610983449,300.104643
63,fo9.mod,23.464285436732517,18.43964553667958,300.243439
64,fo9_ar25_1.mod,32.24999971701089,26.01840771714533,300.491429
65,fo9_ar2_1.mod,32.62499959892142,26.06645722696742,300.082464
66,fo9_ar3_1.mod,24.8154759638469,24.80855697109947,115.253514
67,fo9_ar4_1.mod,24.37797593884849,20.33328199047697,300.159202
68,fo9_ar5_1.mod,28.946666411713785,17.84036146609407,300.315356
69,gams01.mod,23989.5358510233,1282.77060737589,300.120616
70,ibs2.mod,4.452927052823892,4.450568700809431,6.685775
71,jit1.mod,173983.32998164673,172638.8325005566,0.087411
72,m3.mod,37.8,37.8,0.19602600000000003
73,m6.mod,82.25687689818001,82.25687689818001,0.957453
74,m7.mod,106.75687689818001,106.75687689818,2.932112
75,m7_ar25_1.mod,143.58499799889867,143.5849979988987,2.261646
76,m7_ar2_1.mod,190.23499715720192,189.3184778162104,7.006571
77,m7_ar3_1.mod,143.58499787708996,143.58499787709,7.631782
78,m7_ar4_1.mod,106.75687691365584,106.7568769136559,1.7758580000000002
79,m7_ar5_1.mod,106.46000535522582,106.0536149996023,7.018134
80,no7_ar25_1.mod,107.81530543557817,107.3910182161723,75.529121
81,no7_ar2_1.mod,107.8153054210021,107.8153054210021,197.538571
82,no7_ar3_1.mod,107.81530542115337,87.74210415792669,300.127904
83,no7_ar4_1.mod,98.51840121842518,98.51840121842517,184.103962
84,no7_ar5_1.mod,90.62267376433063,90.28294850914227,119.033677
85,o7.mod,131.6603262840464,89.75252593539177,300.715157
86,o7_2.mod,116.94593048420897,81.53930184537278,300.418407
87,o7_ar25_1.mod,140.4119572356029,126.9350492693357,300.179059
88,o7_ar2_1.mod,140.4119572617613,139.7528775673852,98.08684099999999
89,o7_ar3_1.mod,138.197747527317,100.4301619664407,300.612771
90,o7_ar4_1.mod,134.6782197345169,92.53255276385381,300.479896
91,o7_ar5_1.mod,116.94584570438113,90.02461555167999,300.297273
92,o8_ar4_1.mod,244.27218107047582,159.8208834898917,300.518343
93,o9_ar4_1.mod,326.7782467126939,140.8029499392775,300.515769
94,p_ball_10b_5p_2d_h.mod,18.71857794877038,18.71857794877039,15.07217
95,p_ball_10b_5p_3d_h.mod,44.0042167291768,44.0042167291768,45.311257999999995
96,p_ball_10b_5p_4d_h.mod,71.37194791585186,71.01701288368278,100.80537700000001
97,p_ball_10b_7p_3d_h.mod,109.8606306102086,58.59514289552149,300.37835
98,p_ball_15b_5p_2d_h.mod,6.599866863505827,6.599866863505826,66.704665
99,p_ball_20b_5p_2d_h.mod,2.4371750608897145,2.437175060889714,152.197482
100,p_ball_20b_5p_3d_h.mod,20.45003125702766,7.209400046662839,300.210405
101,p_ball_30b_10p_2d_h.mod,45.447459333086634,0,300.195172
102,p_ball_30b_5p_2d_h.mod,0.29162920318486907,0,300.122445
103,p_ball_30b_5p_3d_h.mod,9.140191823768209,0,300.128901
104,p_ball_30b_7p_2d_h.mod,13.971333310467575,0,300.165003
