id,path,obj,dual_obj,calc_time,NLP_runs,MIP_runs,relaxed_MIP_runs
39,fac1,160912612.350169,160905031.08390379,0.043394153,1,0000,240
40,fac2,331837498.17677003,331837498.17677003,0.076642932,1,0010,210
41,flay02h,37.947327663153999,37.947327663153999,0.06627559599999999,2,0010,50
42,flay02m,37.947331782042397,37.947331782042397,0.041250393999999996,2,0010,50
43,flay03h,48.989794407234065,42.559775649633266,299.99994394,4,1063540,130
44,flay03m,48.989778919173851,48.989778919173851,0.274214198,8,0090,130
45,flay04h,54.405862311598099,54.405862311598099,1.167529055,12,0010,50
46,flay04m,54.40586425873046,54.40586425873046,0.77029412,21,0030,120
47,flay05h,64.497775572347166,64.497775572347166,107.236222411,101,0010,80
48,flay05m,64.497997408953836,64.497997408953836,53.960852495,107,0060,160
49,flay06h,66.932675900071672,55.661578459920634,299.99739558,215,1000,60
50,flay06m,66.932801855621179,60.017445100141494,299.998955263,12,104490,140
51,fo7,20.729815922289244,20.729815922289244,35.792288472,8,0010,50
52,fo7_2,17.749342460973235,17.749342460973235,6.823867979,3,0010,70
53,fo7_ar25_1,23.12101281209376,23.12101281209376,31.951800065,7,0010,20
54,fo7_ar2_1,24.839625553154484,24.839625553154484,23.116437563,4,0010,10
55,fo7_ar3_1,22.517469805813953,22.517469805813953,47.440542113,7,0010,20
56,fo7_ar4_1,20.729823865022517,20.72982386502251,55.862341606,8,0010,20
57,fo7_ar5_1,17.749323442758321,17.749323442758321,26.845737432,6,0010,70
58,fo8,22.381891174150145,22.381891174150145,85.207275265,9,0010,60
59,fo8_ar25_1,28.04517929432528,25.171617992414532,299.99181579699996,26,1000,100
60,fo8_ar2_1,30.345434907805394,30.043093737865387,257.97765792499996,18,0000,20
61,fo8_ar3_1,23.910052255294211,23.910052255294211,41.710868601,9,0010,130
62,fo8_ar4_1,22.381893991589795,22.381893991589795,42.613706651,8,0010,120
63,fo8_ar5_1,22.381889656770035,22.381889656770035,85.291875621,9,0010,100
64,fo9,23.464277976407512,22.212899461158152,299.994679257,14,1000,50
65,fo9_ar25_1,32.190507400092983,27.490122426846092,299.993295644,8,1000,100
66,fo9_ar2_1,32.624997426574602,28.979864419917948,300.029991176,10,1000,20
67,fo9_ar3_1,24.815475291179105,24.815475291179105,60.983040699,4,0010,130
68,fo9_ar4_1,29.535713885642636,21.188574329521437,300.135735186,14,1000,120
69,fo9_ar5_1,24.377975255686522,21.135529037804226,300.066343032,24,1000,40
70,gams01,21380.125893643053,1908.5432398842968,299.943046975,20,1000,140
71,ibs2,1.7976931348623157e+308,4.452025347046944,327.32389152300004,22,0040,590
72,jit1,173983.32998164679,173345.7983938875,0.073920599,1,0000,130
73,m3,37.799999999999997,37.799999999999997,0.063505119,0,0010,40
74,m6,82.256875703408326,82.256875703408326,0.285139164,2,0010,40
75,m7,106.75687691365584,106.75687691365584,0.966257299,3,0010,30
76,m7_ar25_1,143.58498612083739,143.58498612083736,0.563674529,3,0010,10
77,m7_ar2_1,190.23497325314347,190.23497325314347,1.5165504719999998,2,0010,10
78,m7_ar3_1,143.58499959895056,143.58499959895056,2.048139108,4,0010,10
79,m7_ar4_1,106.75687691363567,106.75687691363565,0.9349450060000001,3,0010,20
80,m7_ar5_1,106.46000414806531,106.46000414806531,3.437559387,5,0010,20
81,no7_ar25_1,107.8152838342689,107.8152838342689,45.997028934,9,0010,10
82,no7_ar2_1,107.8152712169105,107.8152712169105,21.374301368,5,0010,10
83,no7_ar3_1,107.81456161867357,107.81456161867357,88.22991860200001,12,0010,10
84,no7_ar4_1,98.518395642717323,98.518395642717309,85.717134164,14,0010,40
85,no7_ar5_1,90.622643351996075,90.622643351996075,118.611670275,7,0010,70
86,o7,131.65310674022649,108.1499279728414,299.998691479,21,1000,50
87,o7_2,116.94593010413011,116.94593010413011,224.59156253,15,0010,70
88,o7_ar25_1,140.41190608108397,140.41190608108397,180.23579537999998,10,0010,10
89,o7_ar2_1,140.4119582741512,140.4119582741512,62.458342869,3,0010,10
90,o7_ar3_1,137.93182663959726,123.13432970902745,300.05624889,13,1000,10
91,o7_ar4_1,131.6531364785061,107.00280368733365,300.025589101,20,1000,40
92,o7_ar5_1,116.945835067785,102.58743371398354,300.000022177,9,1000,110
93,o8_ar4_1,254.97756721510959,177.26265702046464,300.038931252,14,1000,10
94,o9_ar4_1,287.62761290019682,160.84484310639951,299.998116029,24,1000,10
95,p_ball_10b_5p_2d_h,18.718576320205841,0,44.238363195,34,00320,00
96,p_ball_10b_5p_3d_h,44.004213613892297,0,233.938169641,66,00650,00
97,p_ball_10b_5p_4d_h,73.613902312326942,0,313.519820783,83,210760,00
98,p_ball_10b_7p_3d_h,126.88391227474176,0,317.52979619499996,45,210420,00
99,p_ball_15b_5p_2d_h,6.5998319998823476,0,264.119500751,72,00690,00
100,p_ball_20b_5p_2d_h,16.974266532090308,0,300.66723744300003,52,210520,00
101,p_ball_20b_5p_3d_h,66.026258642791163,0,302.29208917700004,36,210360,00
102,p_ball_30b_10p_2d_h,1.7976931348623157e+308,0,305.31771268800003,27,10270,00
103,p_ball_30b_5p_2d_h,32.794573606436693,0,302.555496885,30,210300,00
104,p_ball_30b_5p_3d_h,1.7976931348623157e+308,0,304.733243987,30,10300,00
105,p_ball_30b_7p_2d_h,1.7976931348623157e+308,0,302.087428053,30,10300,00
106,p_ball_40b_5p_3d_h,1.7976931348623157e+308,0,307.53065978999996,29,10290,00
107,p_ball_40b_5p_4d_h,1.7976931348623157e+308,0,306.330814253,11,10110,00
108,portfol_buyin,0.029423788743197763,0,0.28227872,13,00130,00
109,portfol_card,0.032217649855338121,0,0.26071923,8,0080,00
110,portfol_roundlot,0.028302047914774527,0,2.907377769,52,00590,00
111,procurement2mot,212.07086257477249,212.0742785577946,2.027483471,12,0000,100
112,ravempb,269590.21419013402,265228.75903785293,299.997684558,3,1044700,120
113,risk2bpb,-55.736168500451249,-55.736168504244503,0.09117729599999999,0,0010,30
114,rsyn0805hfsg,1296.120617876812,1878.0761156670746,0.686903848,9,0090,00
115,rsyn0805m,1293.1208676194324,1293.1208676194326,0.130018335,1,0010,40
116,rsyn0805m02hfsg,2238.3954795345844,5227.4555893825927,1.5491302089999999,10,00100,00
117,rsyn0805m02m,2238.0560601258562,2238.0560601258562,0.5555147739999999,4,0010,70
118,rsyn0805m03hfsg,3068.9314601952501,7044.6647185343536,2.869698059,11,00110,00
119,rsyn0805m03m,3064.4725551903116,3064.4725551903116,0.7804823909999999,3,0010,70
120,rsyn0805m04hfsg,7174.2191000349849,11766.357794424657,2.3723323059999997,10,00100,00
121,rsyn0805m04m,7171.3325255948657,7235.0804445545145,0.611947766,2,0010,50
122,rsyn0810hfsg,1721.4477333207381,2565.7603475768447,0.540888236,8,0080,00
123,rsyn0810m,1718.4477111592378,1718.447711159238,0.13859606400000002,0,0010,30
124,rsyn0810m02hfsg,1741.3869077695695,5772.6658087323685,2.198891696,12,00120,00
125,rsyn0810m02m,1738.9305681977808,1755.4931590042061,0.578004834,2,0000,60
126,rsyn0810m03hfsg,2722.4480809570118,8432.2505468882027,2.361572345,7,0070,00
127,rsyn0810m03m,2722.4495139955575,2722.4495139955575,1.282466028,3,0010,50
128,rsyn0810m04hfsg,6581.9345134417963,13446.545200539891,3.8692792689999997,9,0090,00
129,rsyn0810m04m,6581.9368063777492,6581.9368063777492,1.1123329869999998,4,0010,60
130,rsyn0815hfsg,1269.9256699675573,2616.957710270146,0.677735867,6,0060,00
131,rsyn0815m,1269.9259299809326,1269.9259299809326,0.159425641,1,0010,50
132,rsyn0815m02hfsg,1774.3973883227877,6062.4484155383325,2.370990581,9,0090,00
133,rsyn0815m02m,1773.7945029938296,1788.6010062543312,0.5213805690000001,3,0000,50
134,rsyn0815m03hfsg,2827.925964967154,9464.6246100658154,6.1406427379999995,13,00130,00
135,rsyn0815m03m,2827.9087622953762,2856.1361658146388,2.146463585,4,0000,50
136,rsyn0815m04hfsg,3410.8544472326103,13687.467174018479,11.031463099,15,00150,00
137,rsyn0815m04m,3410.8289112288248,3442.3171067011649,1.640297927,5,0000,50
138,rsyn0820hfsg,1150.3005925896236,3895.2405596422432,0.9610497210000001,6,0060,00
139,rsyn0820m,1150.3012743709035,1150.3012743709035,0.401928848,2,0010,50
140,rsyn0820m02hfsg,1092.0911628892343,4768.0145451649059,4.898243707,12,00120,00
141,rsyn0820m02m,1092.0915198987002,1102.5760574736455,0.8322339320000001,5,0010,40
142,rsyn0820m03hfsg,2028.8120361619435,7870.5078808658227,10.108667553,14,00140,00
143,rsyn0820m03m,2027.328726609167,2027.328726609167,2.492166824,4,0010,60
144,rsyn0820m04hfsg,2450.772329397601,10305.463799502697,21.082922104,17,00170,00
145,rsyn0820m04m,2450.7735848689572,2450.7735848689581,4.0237770280000005,6,0010,50
146,rsyn0830hfsg,510.07205110532789,1302.6058822997279,1.760258416,9,0090,00
147,rsyn0830m,510.07333290227348,514.78938479636827,0.662147024,5,0010,50
148,rsyn0830m02hfsg,730.50728015114407,2629.6755794984169,7.7606042749999995,13,00130,00
149,rsyn0830m02m,730.50778893256154,730.50778893256188,1.0128882140000002,4,0010,60
150,rsyn0830m03hfsg,1543.0594420222678,4290.09282001663,17.710849018999998,13,00130,00
151,rsyn0830m03m,1541.612616393907,1541.6126163939073,2.735145241,7,0010,60
152,rsyn0830m04hfsg,2529.0735668990133,6268.4361292450121,32.425544611,13,00130,00
153,rsyn0830m04m,2528.3455506355244,2553.4976274475443,5.364271713,7,0000,40
154,rsyn0840hfsg,325.55454628205302,1878.2380108414532,3.4962088230000004,15,00150,00
155,rsyn0840m,325.55481396038488,327.87171822918344,0.325122128,3,0000,50
156,rsyn0840m02hfsg,734.98362525564607,4663.1951112444112,11.066016407000001,13,00130,00
157,rsyn0840m02m,734.98611935212784,741.97381370577932,1.8693392750000002,6,0010,40
158,rsyn0840m03hfsg,2742.6457750704217,7835.5876387216804,39.59888678,17,00170,00
159,rsyn0840m03m,2734.2229450363166,2757.9299591175945,5.396709778,11,0000,50
160,rsyn0840m04hfsg,2564.4997367684668,10082.119776268317,141.97802778599998,25,00240,00
161,rsyn0840m04m,2562.0048459222107,2586.7732241511671,11.375786331,10,0000,40
162,sssd08-04,182381.71994413142,182381.71994413142,0.182429991,4,0010,20
163,sssd12-05,281863.28960519377,281863.28960519377,0.216806325,3,0010,100
164,sssd15-04,205160.71885044593,205160.71885044593,0.313616353,4,0010,70
165,sssd15-06,541792.88668940333,538731.16586444783,0.769345603,9,0000,200
166,sssd15-08,564637.3125595937,560930.25809544278,0.833566269,10,0000,160
167,sssd16-07,420489.13348083937,420489.13348083937,0.8335419460000001,7,0010,220
168,sssd18-06,399291.43214126502,399291.43214126502,0.518135182,7,0010,100
169,sssd18-08,836825.43401817034,828864.50262705248,1.5358436990000002,10,0000,210
170,sssd20-04,349208.25722550473,349208.25722550473,0.269556743,4,0010,200
171,sssd20-08,495105.5485167281,495105.5485167281,0.968775379,10,0010,320
172,sssd22-08,512163.9014184667,507778.83556989284,1.09087843,7,0000,80
173,sssd25-04,302165.02457849483,299607.94989683526,0.208221455,3,0000,50
174,sssd25-08,474385.24856826907,471301.46187984286,1.305249372,8,0000,70
175,st_e14,4.5795824024367047,4.5795824024367047,0.018094716,0,0000,20
176,stockcycle,120937.705,120937.68845093774,0.271121963,3,0010,210
177,syn05hfsg,837.7324008979798,1335.9263990680847,0.119330974,3,0030,00
178,syn05m,837.44488458618787,839.56079639086158,0.067055947,1,0000,40
179,syn05m02hfsg,3027.7354205199231,4764.3594165847553,0.339208284,9,0070,00
180,syn05m02m,3032.7354287504882,3047.1933122034002,0.068202614,1,0000,50
181,syn05m03hfsg,4023.3718013600451,6484.0321257868927,0.401554091,6,0060,00
182,syn05m03m,4027.3718119599835,4042.5363671346067,0.059144833,1,0000,50
183,syn05m04hfsg,5506.3881104668317,8753.8027479682187,0.701694995,14,00140,00
184,syn05m04m,5510.38742151509,5541.6855744961204,0.106966616,1,0000,60
185,syn10hfsg,1267.3535761505582,2023.6106309778543,0.315715272,7,0070,00
186,syn10m,1267.3535827832409,1267.3535827832409,0.06576305,1,0000,30
187,syn10m02hfsg,2310.3007439375774,5309.5696359345311,0.44396029600000003,7,0070,00
188,syn10m02m,2310.3007737143071,2312.9489431928578,0.099112995,2,0000,70
189,syn10m03hfsg,3354.682872621886,7692.0142942557331,0.478424611,6,0060,00
190,syn10m03m,3354.6829139391384,3355.0042350459157,0.177751478,2,0000,50
191,syn10m04hfsg,4557.0624408618096,10255.426647111484,0.9838730520000001,7,0070,00
192,syn10m04m,4557.062498676868,4583.1736585176086,0.134210933,2,0000,50
193,syn15hfsg,853.28475396864485,2201.9664912627009,0.24843690599999999,5,0050,00
194,syn15m,853.28475528832791,856.31085690238149,0.10799882400000001,1,0000,50
195,syn15m02hfsg,2832.7489318904995,6177.3092635084222,0.834992614,7,0070,00
196,syn15m02m,2832.7489437465019,2853.0934498820193,0.080860216,1,0000,50
197,syn15m03hfsg,3850.1818324087012,9276.2630180744927,1.443710544,8,0080,00
198,syn15m03m,3837.1818578914699,3871.4664661366264,0.114439577,1,0000,50
199,syn15m04hfsg,4937.477804825302,13853.152328496968,3.579704305,12,00110,00
200,syn15m04m,4937.477808152159,4974.3327010443409,0.16612808199999998,1,0000,50
201,syn20hfsg,920.30441148363707,3666.7114355395825,2.187933855,23,00180,00
202,syn20m,924.26339589430654,929.17366162980488,0.07563671699999999,1,0000,40
203,syn20m02hfsg,1752.1332589231599,4882.8753931349911,0.930882098,7,0070,00
204,syn20m02m,1750.3987719293673,1761.6355138744004,0.078821976,1,0000,50
205,syn20m03hfsg,2646.9510056026111,7683.6814126162753,3.015032542,10,0090,00
206,syn20m03m,2646.9510285708029,2667.4127842869029,0.27483976,2,0000,50
207,syn20m04hfsg,3532.7440548001532,10429.203825523877,6.067751243999999,12,00120,00
208,syn20m04m,3531.0095679917245,3536.41988586959,0.291500874,2,0000,50
209,syn30hfsg,131.16039902193705,921.32295828462793,2.4740841099999997,22,00220,00
210,syn30m,138.15964430432612,138.1620759634157,0.275476262,6,0000,70
211,syn30m02hfsg,399.6832133938662,2256.2478368425491,3.91134022,14,00140,00
212,syn30m02m,399.68388903809375,402.04036418878587,0.339248494,3,0000,60
213,syn30m03hfsg,654.15428721971102,3322.3618922169971,9.526984137,13,00130,00
214,syn30m03m,654.15777580478539,658.41507187389323,0.532447476,3,0000,60
215,syn30m04hfsg,865.72214347501767,4453.7712032600375,21.085711233,15,00150,00
216,syn30m04m,864.06963750034538,866.17961755665533,1.071597292,5,0000,60
217,syn40hfsg,64.713541574138503,1643.6017770814028,3.21229575,17,00170,00
218,syn40m,67.713696504433301,67.713696504433301,0.46906854600000003,5,0010,50
219,syn40m02hfsg,388.77246611086429,4228.4562006270407,3.579997171,7,0070,00
220,syn40m02m,388.48761704007597,390.97719113267613,0.492003491,3,0000,40
221,syn40m03hfsg,395.14816671843465,5604.1854607324558,19.890264777000002,14,00140,00
222,syn40m03m,393.48748541423151,397.24258924460145,1.499926998,6,0000,60
223,syn40m04hfsg,901.75196711957119,8198.5110475902675,54.709834463,17,00220,00
224,syn40m04m,901.75472433271625,904.31960585081197,4.025136939999999,9,0010,40
225,synthes1,6.0097348485024931,6.0097348485024931,0.079487584,1,0010,50
226,synthes2,73.03531098097838,73.03531098097838,0.065624789,1,0010,70
227,synthes3,68.009739333886216,67.772693398821943,0.082349405,2,0000,70
228,tls12,1.7976931348623157e+308,14.800000000000001,299.982912684,7,1000,400
229,tls2,5.2999999999999998,5.2999999999999998,0.102583709,1,0010,100
230,tls4,8.3000000000000007,8.2999999999999989,19.692199682000002,12,0010,110
231,tls5,10.300000000000001,6.5,300.015180812,20,1000,140
232,tls6,15.6,7.3000000000000007,300.03528150399995,21,1000,170
233,tls7,15.699999999999999,4,300.055507478,23,1000,240
