id,path,obj,dual_obj,calc_time
0,4stufen.mod,8318.263599444621,102042.0867176428,300.504317
1,autocorr_bern20-05.mod,-337,-3606,0.050946
2,autocorr_bern20-10.mod,-2824,-41994,0.2246
3,autocorr_bern20-15.mod,-364,-99176,0.486748
4,autocorr_bern25-06.mod,-824,-11086,0.090189
5,autocorr_bern25-13.mod,-264,-263744.000000001,0.390546
6,autocorr_bern25-19.mod,-612,-508536.000000001,0.9378150000000001
7,autocorr_bern25-25.mod,-1104,-375232.000000001,1.031296
8,autocorr_bern30-04.mod,-252,-2044,0.063046
9,autocorr_bern30-08.mod,-2272,-41584,0.22407000000000002
10,autocorr_bern30-15.mod,-772,-525952,0.861591
11,autocorr_bern30-23.mod,-924,-1084864.000000001,1.8079919999999998
12,autocorr_bern30-30.mod,-2880,-818480,1.884914
13,autocorr_bern35-04.mod,-264,-2486,0.061592999999999995
14,autocorr_bern35-09.mod,-3524,-75168,0.458276
15,autocorr_bern35-18.mod,-544,-1081728.000000001,2.483405
16,autocorr_bern35-26.mod,-1200,-1999680.000000001,2.777416
17,autocorr_bern35-35fix.mod,-4000,-1479592.000000001,3.853957
18,autocorr_bern40-05.mod,-744,-8996,0.07667800000000001
19,autocorr_bern40-10.mod,-144,-252960.000000001,0.319388
20,autocorr_bern40-20.mod,-684,-1779120.000000001,2.294292
21,autocorr_bern40-30.mod,0,-3480080.000000001,4.299912
22,autocorr_bern40-40.mod,0,-100000000000000000000,4.882519
23,autocorr_bern45-05.mod,-848,-10248,0.09149700000000001
24,autocorr_bern45-11.mod,-180,-399000.000000001,0.6912389999999999
25,autocorr_bern45-23.mod,-924,-3058264.000000001,3.93686
26,autocorr_bern45-34.mod,0,-5651872.000000002,6.969043
27,autocorr_bern45-45.mod,0,-100000000000000000000,7.261631
28,autocorr_bern50-06.mod,-40,-52560.000000001,0.161343
29,autocorr_bern50-13.mod,-564,-770944,1.493357
30,autocorr_bern50-25.mod,0,-4514432.000000002,4.443589
31,autocorr_bern50-38.mod,-2664,-8708688,11.039499000000001
32,autocorr_bern50-50.mod,0,-100000000000000000000,10.723258999999999
33,autocorr_bern55-06.mod,-2104,-27570.66666666667,0.279341
34,autocorr_bern55-14.mod,-312,-1096032.000000001,1.8245019999999998
35,autocorr_bern55-28.mod,0,-6971328.000000002,8.527344999999999
36,autocorr_bern55-41.mod,0,-100000000000000000000,13.527771
37,autocorr_bern55-55.mod,0,-8900712,17.077434
38,autocorr_bern60-08.mod,-84,-191648.000000001,0.48261200000000004
39,autocorr_bern60-15.mod,-364,-1512112.000000001,2.450707
40,autocorr_bern60-30.mod,0,-100000000000000000000,7.826585
41,autocorr_bern60-45.mod,0,-18114432,18.463457
42,autocorr_bern60-60.mod,-6844,-12980560,24.547737
43,batch0812_nc.mod,2687608.737682776,2671240.865929062,0.586496
44,batch_nc.mod,45958.30594200607,187265.7473530618,0.074482
45,beuster.mod,121407.0677900762,26150.58858222479,300.594269
46,casctanks.mod,251.36999999999983,-25.30211618885688,8.223557000000001
47,case_1scv2.mod,0,100000000000000000000,300.188103
48,cecil_13.mod,-115599.88200425093,-116744.3963219905,11.921429999999999
