id,path,obj,dual_obj,calc_time
0,batch.mod,285506.50824409,285439.2334564008,0.097949
1,batch0812.mod,2702301.4715899015,2678869.934685793,0.054998
2,batchdes.mod,167427.6571147706,167358.1632579224,0.014794000000000002
3,batchs101006m.mod,773874.2387356027,766148.8876453808,0.8155589999999999
4,batchs121208m.mod,1243960.7677605075,1237284.856438327,1.704621
5,batchs151208m.mod,1543877.7063320307,1530728.303991509,1.10874
6,batchs201210m.mod,2304003.736126389,2281015.408076688,2.0707180000000003
7,clay0203hfsg.mod,41573.262522401696,41459.57183353081,0.803416
8,clay0204hfsg.mod,6545,6545,1.048362
9,clay0205hfsg.mod,8092.499998921639,8011.80237137899,14.661497
10,clay0303hfsg.mod,26669.109572740843,26458.10032464017,0.7512949999999999
11,clay0304hfsg.mod,40262.3875307319,39879.81304499139,9.877749999999999
12,clay0305hfsg.mod,8092.5,8012.688940202791,14.538761
13,cvxnonsep_normcon20.mod,-21.731620894918212,-21.76306471678597,0.014947
14,cvxnonsep_normcon30.mod,-34.23926411367677,-34.24642479015976,0.016909
15,cvxnonsep_normcon40.mod,-32.62966848824743,-32.63323863687672,0.017356000000000003
16,cvxnonsep_nsig20.mod,81.5817021116515,80.76929550587813,0.041198
17,cvxnonsep_nsig20r.mod,81.27573104790591,80.68998022595089,0.046253
18,cvxnonsep_nsig30.mod,130.73847192950646,129.4357201495071,0.044366
19,cvxnonsep_nsig30r.mod,156.78668563904648,155.3959024049933,0.048807
20,cvxnonsep_nsig40.mod,134.44675364149853,133.1074405799876,0.060442
21,cvxnonsep_nsig40r.mod,134.48133896286527,133.164401089979,0.05395
22,cvxnonsep_pcon20.mod,-21.512301213072213,-21.72727260854014,123.795331
23,cvxnonsep_pcon20r.mod,-21.430580425748875,-21.63845628268142,0.032782
24,cvxnonsep_pcon30.mod,-35.859351722146855,-40.67163737572938,300.021595
25,cvxnonsep_pcon30r.mod,-35.77794207319654,-36.12763687100336,0.047493
26,cvxnonsep_pcon40.mod,-45.291493200985954,-57.86659669387343,300.02275
27,cvxnonsep_pcon40r.mod,-46.406236122357654,-46.8650304331557,0.041548
28,cvxnonsep_psig20.mod,93.87781259539989,93.30038200796467,0.028605000000000002
29,cvxnonsep_psig20r.mod,95.93103746222687,94.97346493358803,0.27982999999999997
30,cvxnonsep_psig30.mod,79.5556939080774,78.76736411012848,0.051696
31,cvxnonsep_psig30r.mod,79.06054280721875,78.3833771009413,0.065664
32,cvxnonsep_psig40.mod,85.69648643645057,85.05828123583007,0.035694
33,cvxnonsep_psig40r.mod,86.76855477843719,86.01886827700511,0.055705000000000005
34,enpro48pb.mod,187277.2594222011,185668.9682365131,0.28374299999999997
35,enpro56pb.mod,263428.3009726979,260839.8465143262,0.364137
36,ex1223.mod,4.579582402436707,4.53417292810631,0.013905
37,ex1223b.mod,4.579582402436707,4.53417292810631,0.013648
38,fac1.mod,160912612.350169,160910848.960797,0.017692
39,fac2.mod,331837498.17677003,331290765.1918598,0.020801
40,flay02h.mod,37.94733190344412,37.83971073281111,0.055085
41,flay02m.mod,37.947331924020546,37.8964922012244,0.035582
42,flay03h.mod,48.98979483809762,48.7053859289673,0.523068
43,flay03m.mod,48.98979485866356,48.52581959218385,0.277735
44,flay04h.mod,54.405882035051704,53.93274528404978,2.770036
45,flay04m.mod,54.405882023837464,53.87849781571474,2.668722
46,flay05h.mod,64.49805850948184,63.85617616590805,246.383155
47,flay05m.mod,64.49803442768595,63.85351624082418,139.997432
48,flay06h.mod,66.9327979295175,58.7081420500437,300.173923
49,flay06m.mod,66.93279783218776,60.01431934339264,300.260758
50,fo7.mod,20.729825348127854,20.52440407833447,88.894244
51,fo7_2.mod,17.749346058699693,17.57308684630969,29.990696
52,fo7_ar25_1.mod,23.093567597138676,22.86442284227683,9.816347
53,fo7_ar2_1.mod,24.839847082878478,24.60114606186892,13.310324
54,fo7_ar3_1.mod,22.517471405305503,22.29449023722075,28.644098
55,fo7_ar4_1.mod,20.72982544832753,20.52275705468453,54.040420000000005
56,fo7_ar5_1.mod,17.749329413741453,17.58050434732172,13.732056
57,fo8.mod,23.91005347746684,20.27132091502638,300.039817
58,fo8_ar25_1.mod,28.04518133133937,26.9326010962372,300.021948
59,fo8_ar2_1.mod,30.345435375786057,30.33634577141584,291.59648100000004
60,fo8_ar3_1.mod,23.910053938536343,23.67103876073118,150.639675
61,fo8_ar4_1.mod,22.381896603734862,22.15902934628976,76.225432
62,fo8_ar5_1.mod,22.38189649754763,21.00964393641685,300.019596
63,fo9.mod,26.802914289626788,20.96142210856425,300.076342
64,fo9_ar25_1.mod,32.186431047090394,26.75630278456594,300.049395
65,fo9_ar2_1.mod,32.814102566102505,27.20549011720447,300.037414
