id,path,obj,dual_obj,calc_time,NLP_runs,MIP_runs,relaxed_MIP_runs
25,autocorr_bern45-23,-84920.000000009997,-642683.55569327902,299.94282143,7,1000,10
26,autocorr_bern45-34,-151256.00000000995,-1437529.5706121228,300.016894999,5,1000,10
27,autocorr_bern45-45,-108164.00000000998,-1108302.510378313,299.81522983400004,6,1000,10
28,autocorr_bern50-06,-2160.0000000099899,-3687.6335678257801,299.977510761,2,1000,10
29,autocorr_bern50-13,-23504.000002350542,-141987.98096167971,299.92844548600004,10,1000,10
30,autocorr_bern50-25,-123620.00000001001,-1083674.1176470588,300.00068446,7,1000,10
31,autocorr_bern50-38,-224552.00000001007,-2377486.6372611923,299.97910264399997,6,1000,10
32,autocorr_bern50-50,-162584.00000000998,-1823601.7523114784,299.95292300399996,5,1000,10
33,autocorr_bern55-06,-2400.0000000099899,-4653.5620730840246,299.985384613,1,1000,10
34,autocorr_bern55-14,-32896.00000000999,-218676.67583994276,299.91495942800003,8,1000,10
35,autocorr_bern55-28,-187888.00000001001,-1814322.9461353845,299.834119709,8,1000,10
36,autocorr_bern55-41,-329912.00000001001,-3840610.5316228867,299.729433503,5,1000,10
37,autocorr_bern55-55,-227548.00000000998,-2946371.2297174605,299.970519119,4,1000,10
38,autocorr_bern60-08,-6740.0000000099908,-20918.226153855183,299.941284472,3,1000,10
39,autocorr_bern60-15,-44572.000000009997,-308345.26345407264,299.952709382,5,1000,10
40,autocorr_bern60-30,-258256.00000000998,-2625440.4230698813,299.78276235600003,10,1000,10
41,autocorr_bern60-45,-466888.00000001007,-6302164.6777219707,299.660283949,5,1000,10
42,autocorr_bern60-60,-331796.00000001001,-4858702.8571428545,300.008037593,5,1000,10
43,batch0812_nc,2687026.7795078037,747572.16962811037,0.281014598,2,0020,00
44,batch_nc,285506.50789399678,60414.183888101063,0.325736433,4,00160,00
45,beuster,NAN,NAN,NAN,NAN,NAN,NAN
46,casctanks,9.1634771241568842,-691.36200000000088,11.58233486,31,0060,00
47,case_1scv2,NAN,NAN,NAN,NAN,NAN,NAN
48,cecil_13,-109846.90821602551,-394662.08555510978,12.206425011,9,0090,00
49,chp_partload,1.7976931348623157e+308,-1.7976931348623157e+308,0.34989357000000004,0,0000,00
50,chp_shorttermplan1a,341.39631950736441,214.83884562385037,314.857077215,52,210260,00
51,chp_shorttermplan1b,1.7976931348623157e+308,242.46649893752445,399.62228545799996,10,1000,00
52,chp_shorttermplan2a,1.7976931348623157e+308,245798.27782795276,302.820010759,13,1060,00
53,chp_shorttermplan2b,1.7976931348623157e+308,-1589950.0455156597,400.727989484,13,1030,00
54,chp_shorttermplan2c,1.7976931348623157e+308,-1.7976931348623157e+308,299.929552699,0,1000,00
55,chp_shorttermplan2d,1.7976931348623157e+308,-1605822.0139053906,93.809209337,1,0010,00
56,contvar,809149.82699357404,356430.18400536058,307.501310858,50,210480,00
57,csched1,1.7976931348623157e+308,-321528006.44902003,0.151131803,2,0020,00
58,csched1a,-30279.74713313461,-1.7976931348623157e+308,0.10012557100000001,3,0030,00
59,csched2,1.7976931348623157e+308,-682400764.42573082,3.1972815359999998,3,0030,00
60,csched2a,-143497.09803580091,-1.7976931348623157e+308,0.729106179,9,0090,00
61,deb10,1.7976931348623157e+308,0,301.455911051,30,10300,00
62,deb6,1.7976931348623157e+308,-1.7976931348623157e+308,0.05044913000000001,0,0000,00
63,deb7,1.7976931348623157e+308,0,122.74011378899999,10,0090,00
64,deb8,1.7976931348623157e+308,0,299.866137706,9,1090,00
65,deb9,1.7976931348623157e+308,0,299.861217003,8,1080,00
66,eg_all_s,9.772046881874104,-65370089487505.109,59.348753407000004,8,00100,00
67,eg_disc2_s,5.6687213803093783,-65370089487505.023,299.524096371,28,210500,00
68,eg_disc_s,6.40892861745548,-65370089487505.109,75.815769894,7,0070,00
69,eg_int_s,8.3911466039674885,-65370089487504.992,300.225603449,28,210420,00
70,eniplac,-127791.53735309266,-245835,2.182768725,26,00160,00
71,ex1221,7.6671800624164419,5.931112091313345,0.079492458,2,0020,00
72,ex1222,1.0765430413715027,0.099999999999999645,0.053349247,1,0010,00
73,ex1224,0,-0.99430989460000008,0.108919501,7,0070,00
74,ex1225,34,27,0.087032669,3,0030,00
75,ex1226,-17.000000006644228,-21,0.072417782,2,0020,00
76,ex1233,191998.24483011843,0,0.8872249209999999,9,0090,00
77,ex1243,129301.61691396052,0,0.266458437,3,0030,00
78,ex1244,83989.233623760752,0,0.495891046,4,0040,00
79,ex1252,134263.58531364441,0,0.838254022,8,00180,00
80,ex1252a,134263.58531364441,0,0.8065705409999999,8,00180,00
81,ex3pb,68.009741341451274,68.009741341451274,66.61244118,91,00920,00
82,feedtray,1.7976931348623157e+308,-68.684210523315755,39.196258059,1,0010,00
83,fin2bb,0,0,27.150379983,13,00330,00
84,fuzzy,NAN,NAN,NAN,NAN,NAN,NAN
85,gams02,1.7976931348623157e+308,1164.8517793359251,15.800067153,2,0020,00
86,gams04,-1.7976931348623157e+308,431807.64514266851,17.145243483,2,0020,00
87,gasnet,1.7976931348623157e+308,-1.7976931348623157e+308,0.022947833,0,0000,00
88,gastrans,NAN,NAN,NAN,NAN,NAN,NAN
89,gastrans040,0,0,1.215458783,1,0010,00
90,gastrans135,1.7976931348623157e+308,0,93.595652115,9,00130,00
91,gastrans582_cold13,1.7976931348623157e+308,0,250.617973657,18,00180,00
92,gastrans582_cold13_95,1.7976931348623157e+308,0,179.496865232,13,00130,00
93,gastrans582_cold17,1.7976931348623157e+308,0,255.139299518,18,00180,00
94,gastrans582_cold17_95,1.7976931348623157e+308,0,189.18830349700002,13,00130,00
95,gastrans582_cool12,1.7976931348623157e+308,0,230.858619601,15,00150,00
96,gastrans582_cool12_95,1.7976931348623157e+308,0,226.34456469499997,16,00160,00
97,gastrans582_cool14,1.7976931348623157e+308,0,109.612663144,6,0060,00
98,gastrans582_cool14_95,1.7976931348623157e+308,0,153.63825333999998,10,00100,00
99,gastrans582_freezing27,1.7976931348623157e+308,-1.7976931348623157e+308,2.850960736,0,0000,00
100,gastrans582_freezing27_95,1.7976931348623157e+308,-1.7976931348623157e+308,5.6402682319999995,0,0000,00
101,gastrans582_freezing30,1.7976931348623157e+308,0,124.584377024,7,0070,00
102,gastrans582_freezing30_95,1.7976931348623157e+308,0,212.16527102499998,15,00150,00
103,gastrans582_mild10,1.7976931348623157e+308,0,162.344725408,9,0090,00
104,gastrans582_mild10_95,1.7976931348623157e+308,0,263.55023248,19,00190,00
105,gastrans582_mild11,1.7976931348623157e+308,0,244.875549348,20,00200,00
106,gastrans582_mild11_95,1.7976931348623157e+308,0,190.465486075,13,00130,00
107,gastrans582_warm15,1.7976931348623157e+308,0,210.927330256,17,00170,00
108,gastrans582_warm15_95,1.7976931348623157e+308,0,182.747621922,13,00130,00
109,gastrans582_warm31,1.7976931348623157e+308,0,198.196988931,17,00170,00
110,gastrans582_warm31_95,1.7976931348623157e+308,0,228.199176421,19,00190,00
111,gear4,945.99143940676981,0,0.134565604,8,00170,00
112,ghg_1veh,1.7976931348623157e+308,-12.535561207688136,3.75932275,7,0070,00
113,ghg_2veh,1.7976931348623157e+308,0,20.860968266,5,0050,00
114,ghg_3veh,1.7976931348623157e+308,0,96.266954376,12,00120,00
115,gkocis,-1.9230987390737262,-1.9252501145069694,0.097999378,5,0050,00
116,hadamard_4,3,3,0.09509871,0,0010,10
117,hadamard_5,5,5,13.160214053,0,0010,10
118,hadamard_6,9.0000000099899999,71.249999999999943,299.985254777,1,1000,10
119,hadamard_7,24.00000000999,975.45318425279186,300.00702075699996,4,1000,10
120,hadamard_8,24.00000000999,15780.166666667403,299.165567002,2,1000,10
121,hadamard_9,-1.7976931348623157e+308,1.7976931348623157e+308,1153.62739449,0,0000,10
122,hda,1.7976931348623157e+308,-6692.4704353843554,326.13583860899996,31,1080,00
123,heatexch_gen1,189305.23718825114,100500.00000004785,79.12059276599999,24,00240,00
124,heatexch_gen2,1355902.165716561,1590.0125080900871,64.821826974,12,0050,00
125,heatexch_gen3,1.7976931348623157e+308,783.01806449992148,341.895149068,29,10200,00
126,heatexch_spec1,167602.49002697982,0,0.613855686,6,0060,00
127,heatexch_spec2,662134.77475048834,6.3299538074041468,1.188897989,5,0050,00
128,heatexch_spec3,474754.62461658078,3.0302074294896135,6.468520258,3,0040,00
129,heatexch_trigen,-1.7976931348623157e+308,1.7976931348623157e+308,0.079187252,0,0000,00
130,hybriddynamic_var,1.7976931348623157e+308,-1.7976931348623157e+308,0.018624617,0,0000,00
131,johnall,1.7976931348623157e+308,-302.89423495612607,289.24417732700005,1,1010,00
132,kan_peaks_h1_n2_g24,1.7976931348623157e+308,-1.7976931348623157e+308,0.09453637599999999,0,0000,00
133,kan_peaks_h1_n2_g3,1.7976931348623157e+308,-1.7976931348623157e+308,0.038313327999999994,0,0000,00
134,kan_peaks_h1_n5,-3.0233264673495159,-33.850642990840299,30.364124605,10,0050,00
135,kan_r3_h1_n3,9.5543023690718716,-0.013654859930738894,13.786086314,7,0060,00
136,kan_r3_h1_n4,1.7976931348623157e+308,-1.7976931348623157e+308,0.149579107,0,0000,00
137,kan_r3_h1_n5,1.7976931348623157e+308,-1.7976931348623157e+308,0.21818210200000002,0,0000,00
138,kan_r3_h1_n9,1.7976931348623157e+308,-1.7976931348623157e+308,0.5809710180000001,0,0000,00
139,kan_r5_h1_n3,764.8636763293016,-25236.947037825837,93.693587905,31,0060,00
140,kan_r5_h1_n5,1.7976931348623157e+308,-1.7976931348623157e+308,0.178287922,0,0000,00
141,kan_r5_h1_n8,1.7976931348623157e+308,-1.7976931348623157e+308,0.386091595,0,0000,00
142,kport20,1.7976931348623157e+308,27.922267203655863,0.195162198,5,0080,00
143,kport40,1.7976931348623157e+308,31.003212105432645,3.2584798220000004,8,00110,00
144,lip,5643467.8770016767,19160315.855666269,0.969690857,9,00330,00
145,mbtd,4.6666599994333211,4.4999900000000057,298.8726432,7,1000,10
146,milinfract,-1.7976931348623157e+308,1.7976931348623157e+308,2.0328839199999997,0,0000,00
147,multiplants_mtg1a,-1.7976931348623157e+308,1.7976931348623157e+308,0.113070724,0,0030,00
148,multiplants_mtg1b,-1.7976931348623157e+308,1.7976931348623157e+308,0.11698043899999999,0,0030,00
149,multiplants_mtg1c,-1.7976931348623157e+308,1.7976931348623157e+308,0.151019415,0,0030,00
150,multiplants_mtg2,-1.7976931348623157e+308,1.7976931348623157e+308,0.15180632800000002,0,0030,00
151,multiplants_mtg5,-1.7976931348623157e+308,1.7976931348623157e+308,0.11462061899999999,0,0030,00
152,multiplants_mtg6,-1.7976931348623157e+308,1.7976931348623157e+308,0.22725595499999998,0,0030,00
153,multiplants_stg1,-1.7976931348623157e+308,66661,5.862850837,14,00140,00
154,multiplants_stg1a,-1.7976931348623157e+308,46868.5,5.235398547,9,0090,00
155,multiplants_stg1b,-1.7976931348623157e+308,149662.80000000002,2.603674682,9,0090,00
156,multiplants_stg1c,108.5000016736891,111661.2,5.672820334000001,12,00120,00
157,multiplants_stg5,3903.7881348807664,259010.39999999999,8.467476194,13,00120,00
158,multiplants_stg6,-1.7976931348623157e+308,340972.79999999999,6.375814216,12,00110,00
159,nvs01,1.7976931348623157e+308,0,0.071856405,1,0040,00
160,nvs05,1.7976931348623157e+308,0.67402220471000007,0.79361843,2,0060,00
161,nvs08,23.449727344266829,16.389762015158126,0.08625136,3,0030,00
162,nvs21,-0.0065124000000000015,-25728000.000000004,0.24531397800000002,21,00210,00
163,nvs22,1.7976931348623157e+308,1.8263600000000002,0.761232666,10,00100,00
164,oaer,-1.9230985659290898,-1.9252498781626528,0.103637244,5,0050,00
165,oil,1.7976931348623157e+308,-2.7670560958618551,61.149836871,6,0060,00
166,oil2,1.7976931348623157e+308,-1.0999910000000002,101.110460502,10,0090,00
167,ortez,-9532.0391320331855,-45081.599999999999,3.195631206,18,00330,00
168,parallel,2642.7116434911572,-1.7976931348623157e+308,0.5098410950000001,8,0060,00
169,pooling_epa1,NAN,NAN,NAN,NAN,NAN,NAN
170,pooling_epa2,NAN,NAN,NAN,NAN,NAN,NAN
171,pooling_epa3,NAN,NAN,NAN,NAN,NAN,NAN
172,primary,1.7976931348623157e+308,-100,7.893776025,6,0060,00
173,procsel,-1.9230987513698841,-1.9230987513698841,0.088019227,3,0040,00
174,saa_2,NAN,NAN,NAN,NAN,NAN,NAN
175,sepasequ_complex,1.7976931348623157e+308,97.968510494068269,169.6252874,13,00130,00
176,sepasequ_convent,1.7976931348623157e+308,100.96851049407208,144.37601130500002,14,00140,00
177,sfacloc1_2_80,15.83862698645499,0,11.342838709,3,0030,00
178,sfacloc1_2_90,18.851527323836798,0,4.5034562970000005,4,0040,00
179,sfacloc1_2_95,1.7976931348623157e+308,2.0836759558193179,196.650675326,6,0060,00
180,sfacloc1_3_80,1.7976931348623157e+308,0,23.473362016,8,0080,00
181,sfacloc1_3_90,1.7976931348623157e+308,0,20.533085625000002,14,00140,00
182,sfacloc1_3_95,1.7976931348623157e+308,1.3448899543333319,315.683999357,11,1010,00
183,sfacloc1_4_80,1.7976931348623157e+308,0,34.319937786,7,0070,00
184,sfacloc1_4_90,29.772290822599992,0,19.411662647,6,0090,00
185,sfacloc1_4_95,1.7976931348623157e+308,0.73749019321792586,326.149776804,11,1010,00
186,sfacloc2_2_80,23.323864477947158,0,15.045320813,10,00100,00
187,sfacloc2_2_90,18.816978608781945,0,2.3655226390000004,7,0070,00
188,sfacloc2_2_95,23.661779976355859,2.083675964066666,2.81936528,9,0070,00
189,sfacloc2_3_80,15.50690239868289,0,18.95566699,20,00170,00
190,sfacloc2_3_90,23.891893299954912,0,1.482758551,10,00100,00
191,sfacloc2_3_95,21.026562416421957,1.3448899543333319,5.073082369000001,6,0060,00
192,sfacloc2_4_80,19.710415315089918,0,5.278813925000001,10,00100,00
193,sfacloc2_4_90,19.024338150735403,0,1.225609543,10,00100,00
194,sfacloc2_4_95,20.643550377042764,0.93822471300000054,5.214207202000001,8,0060,00
195,spring,1.568640323056596,0.48763959040418858,2.070664174,113,003050,00
196,st_e15,7.6671800624164419,5.931112091313345,0.080745265,2,0020,00
197,st_e29,0,-0.99430989460000008,0.108461696,7,0070,00
198,st_e32,1.7976931348623157e+308,-100,3.333116666,17,00170,00
199,st_e35,92593.727247660383,0.00029160666764299658,1.0988069859999998,4,0040,00
200,st_e36,-243.85676188641463,-402.50000000000006,0.6887738339999999,8,0080,00
201,st_e38,1.7976931348623157e+308,3422.6745437499999,1.653896097,2,0050,00
202,st_e40,30.828427000000001,28.2426405,0.17417733600000002,2,00260,00
203,super3t,NAN,NAN,NAN,NAN,NAN,NAN
204,supplychainp1_020306,438471.72306455148,44.340342882934259,0.29775261799999997,2,0020,00
205,supplychainp1_022020,1820182.827520543,190.9080414666322,46.643843803,12,0030,00
206,supplychainp1_030510,1002771.474132176,126.65618297068883,3.256589795,7,0030,00
207,supplychainp1_053050,3912008.1496894928,524.0237176963559,135.70071776400002,11,0020,00
208,supplychainr1_020306,438470.94595311274,49310.654912932368,0.6753550819999999,2,0060,00
209,supplychainr1_022020,1820306.5478907456,183122.5766530754,8.985488777,3,0060,00
210,supplychainr1_030510,860440.1578099808,125674.86047153281,1.068707662,2,0020,00
211,supplychainr1_053050,3817664.7267320706,511060.54897617869,206.79363389999997,15,0080,00
212,synheat,167602.49002697985,0,0.613332223,6,0060,00
213,tanksize,NAN,NAN,NAN,NAN,NAN,NAN
214,transswitch0009p,1.7976931348623157e+308,1188.75,1.116064146,3,0030,00
215,transswitch0009r,1.7976931348623157e+308,1188.75,0.299964207,3,0030,00
216,transswitch0014p,1.7976931348623157e+308,0,7.773658719,4,0040,00
217,transswitch0014r,1.7976931348623157e+308,7.6457476978020269e-07,1.139593726,4,0030,00
218,transswitch0030p,1.7976931348623157e+308,1.7295538428738469e-07,47.368707644,6,0040,00
219,transswitch0030r,1.7976931348623157e+308,1.873186255310382e-07,44.245033943,6,0040,00
220,transswitch0039p,1.7976931348623157e+308,2.0000000036784278,28.221262829,3,0030,00
221,transswitch0039r,1.7976931348623157e+308,2.0000000003529723,22.841893215,3,0030,00
222,transswitch0057p,1.7976931348623157e+308,7.1661669228552068e-09,41.764792895,4,0040,00
223,transswitch0057r,1.7976931348623157e+308,1.1960943294804425e-07,31.546867524,5,0040,00
224,transswitch0118p,1.7976931348623157e+308,3.7121955747156404e-07,95.288236816,6,0040,00
225,transswitch0118r,1.7976931348623157e+308,2.0063300572448876e-06,45.840525542,4,0030,00
226,transswitch0300p,1.7976931348623157e+308,8.0151086913130886e-07,304.22351197300003,5,1030,00
227,transswitch0300r,1.7976931348623157e+308,1.6462466738725503e-06,66.65543919999999,3,0030,00
228,transswitch2383wpp,1.7976931348623157e+308,558251.65000000806,698.784511094,1,1010,00
229,transswitch2383wpr,1.7976931348623157e+308,558251.65000000806,307.373695336,2,1020,00
230,transswitch2736spp,1.7976931348623157e+308,945969.06000720791,1075.506702749,1,1010,00
231,transswitch2736spr,1.7976931348623157e+308,945969.06000720791,329.53356351,1,1010,00
232,tspn05,191.25520764860335,-1.7976931348623157e+308,0.12227121,3,0030,00
233,tspn08,290.56685370197818,-1.7976931348623157e+308,0.236801313,3,0030,00
234,tspn10,225.12607130944374,-1.7976931348623157e+308,0.378961605,3,0030,00
235,tspn12,265.85789405214939,-1.7976931348623157e+308,0.45552467199999996,3,0030,00
236,tspn15,327.13906183380277,-1.7976931348623157e+308,0.825001948,3,0030,00
237,unitcommit2,586128.84197918396,0,301.48683571099997,38,210280,00
238,uselinear,1.7976931348623157e+308,-1.7976931348623157e+308,1.612459025,0,0000,00
239,var_con10,1.7976931348623157e+308,0,133.216410347,13,00130,00
240,var_con5,1.7976931348623157e+308,0,93.734751291,9,0090,00
241,wager,1.7976931348623157e+308,13180.913741577813,8.117836650000001,8,0080,00
242,wastepaper3,0.13972739772005138,0,3.119452729,18,00110,00
243,wastepaper4,0.0041469767164180847,0,104.019389105,21,00210,00
244,wastepaper5,0.0056528183627423756,0,14.161287089,22,00220,00
245,wastepaper6,0.0096086686867151959,0,181.36340254,43,00390,00
246,water3,NAN,NAN,NAN,NAN,NAN,NAN
247,water4,NAN,NAN,NAN,NAN,NAN,NAN
248,waterful2,NAN,NAN,NAN,NAN,NAN,NAN
249,waternd1,606763.16707404505,320026.52303648583,8.944666543,11,0020,00
250,waternd2,1062710.8832271895,320042.31059931649,31.576408846,1,0010,00
251,waterno2_01,29.082322338019885,0,1.242510263,5,0050,00
252,waterno2_02,103.63368230867853,0,2.3570952110000003,6,0070,00
253,waterno2_03,137.54280497791669,0,5.074147532,7,0080,00
254,waterno2_04,1.7976931348623157e+308,0,6.4730712409999995,14,0090,00
255,waterno2_06,1.7976931348623157e+308,0,7.992901587,8,0060,00
256,waterno2_09,1.7976931348623157e+308,0,306.399944301,10,1040,00
257,waterno2_12,1.7976931348623157e+308,0,306.148487014,8,1050,00
258,waterno2_18,1.7976931348623157e+308,0,341.940756798,15,1050,00
259,waterno2_24,1.7976931348623157e+308,0,363.120825758,14,1060,00
260,waters,NAN,NAN,NAN,NAN,NAN,NAN
261,watersbp,NAN,NAN,NAN,NAN,NAN,NAN
262,watersym1,NAN,NAN,NAN,NAN,NAN,NAN
263,watersym2,NAN,NAN,NAN,NAN,NAN,NAN
264,watertreatnd_conc,1.7976931348623157e+308,1.3785361866306666e-07,0.177169499,1,0010,00
265,watertreatnd_flow,406961.22989544104,1.3785361866306666e-07,110.8806229,19,00190,00
266,waterx,NAN,NAN,NAN,NAN,NAN,NAN
267,waterz,NAN,NAN,NAN,NAN,NAN,NAN
268,windfac,1.7976931348623157e+308,0,0.123096628,2,0020,00
