id,path,obj,dual_obj,load_time,calc_time,solver_time,python_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
0,batch.nl,309205.3192681313,309205.3192681313,9.927898645401e-07,0.09946202114224434,0.06544298306107521,0.03401903808116913,4,6,0,4,0
1,batch0812.nl,3109204.8076459332,3109204.8076459332,0.13792993687093258,0.27513216715306044,0.15954978950321674,0.11558237764984369,2,3,1,2,0
2,batchdes.nl,167427.65337972456,167427.65337972456,0.03646692540496588,0.03223669249564409,0.01603557914495468,0.01620111335068941,3,3,0,3,0
3,batchs101006m.nl,769440.4053867864,769440.4053867864,1.1938630463555455,4.833618382923305,2.446693930774927,2.386924452148378,4,7,2,4,0
4,batchs121208m.nl,1251917.4517096377,1251917.4517096377,2.859956869855523,5.234826537780464,2.6096467757597566,2.625179762020707,2,4,0,2,0
5,batchs151208m.nl,1555163.0877867392,1555163.0877867392,3.425514026544988,6.349764823913574,3.332153359428048,3.017611464485526,2,5,0,2,0
6,batchs201210m.nl,2316313.9250678536,2316313.9250678536,5.905453649349511,11.869640451855958,7.410215117037296,4.459425334818661,2,5,0,2,0
7,clay0203hfsg.nl,42098.8448576447,42098.8448576447,0.2096702428534627,1.605994625017047,1.3388585140928626,0.2671361109241843,4,16,11,4,0
8,clay0204hfsg.nl,6544.999962762632,6544.986165103981,0.2707293005660176,1.6757469326257706,1.4570324532687664,0.21871447935700417,2,6,3,2,0
9,clay0205hfsg.nl,8092.4999566980405,8092.4999566980405,0.48196655232459307,4.590980323962867,3.325025474652648,1.2659548493102193,2,6,0,2,0
10,clay0303hfsg.nl,28351.419449595523,829073019.9405603,0.2112900661304593,2.2286946987733245,1.9018665943294764,0.32682810444384813,4,16,12,4,0
11,clay0304hfsg.nl,40262.38749393643,40262.38749393643,0.3636381095275283,9.811559616588056,8.571481094695628,1.2400785218924284,7,31,26,7,0
12,clay0305hfsg.nl,8092.4999566980505,8092.499956698056,0.6483961436897516,4.685383114032447,3.455195396207273,1.2301877178251743,2,6,0,2,0
13,cvxnonsep_normcon20.nl,-21.7491473846331,-21.206736409237497,0.054067282006144524,0.021488278172910213,0.009771795943379402,0.011716482229530811,2,2,0,2,0
14,cvxnonsep_normcon30.nl,-34.22751206702149,-32.94923150649154,0.040999612770974636,0.02584960963577032,0.01184177864342928,0.014007830992341042,2,2,0,2,0
15,cvxnonsep_normcon40.nl,-32.6296697474825,-30.01776320665603,0.06573113333433867,0.03310384042561054,0.015340804122388363,0.01776303630322218,2,2,0,2,0
16,cvxnonsep_nsig20.nl,80.94929465741761,83.05661371610702,0.037831918336451054,0.023131861351430416,0.010539762675762177,0.01259209867566824,2,2,0,2,0
17,cvxnonsep_nsig20r.nl,80.94927862502492,80.81581789826072,0.025492656975984573,0.024656197056174278,0.009555144235491753,0.015101052820682526,2,2,0,2,0
18,cvxnonsep_nsig30.nl,130.65033700034454,133.5763959708664,0.056518116034567356,0.030283511616289616,0.015165607444941998,0.015117904171347618,2,2,0,2,0
19,cvxnonsep_nsig30r.nl,156.4266167111624,156.2343211644331,0.03908758610486984,0.029393558390438557,0.010777446441352367,0.01861611194908619,2,2,0,2,0
20,cvxnonsep_nsig40.nl,133.96132894832803,135.39798878198906,0.09221853408962488,0.03754961397498846,0.01807957887649536,0.0194700350984931,2,2,0,2,0
21,cvxnonsep_nsig40r.nl,133.96126813632867,133.74488859965595,0.05670852307230234,0.17323986627161503,0.024216937832534313,0.14902292843908072,2,2,0,2,0
22,cvxnonsep_pcon20.nl,-21.469437905707228,-21.629610239291953,0.05013098008930683,0.025580079294741154,0.012919689528644085,0.012660389766097069,2,2,0,2,0
23,cvxnonsep_pcon20r.nl,-21.46943786371748,-21.62961019921222,0.028580574318766594,0.026550506241619587,0.010416759178042412,0.016133747063577175,2,2,0,2,0
24,cvxnonsep_pcon30.nl,-35.947546900386875,-36.15628296632238,0.048597538843750954,0.030383577570319176,0.015879168175160885,0.01450440939515829,2,2,0,2,0
25,cvxnonsep_pcon30r.nl,-35.94754683755864,-36.15628290478362,0.042195096611976624,0.030761745758354664,0.01134980097413063,0.019411944784224033,2,2,0,2,0
26,cvxnonsep_pcon40.nl,-46.57800468535515,-46.78238836479686,0.07673113700002432,0.03973021451383829,0.020818735472857952,0.01891147904098034,2,2,0,2,0
27,cvxnonsep_pcon40r.nl,-46.57800460368898,-46.78238828198824,0.06059657223522663,0.16263933200389147,0.020284310914576054,0.14235502108931541,2,2,0,2,0
28,cvxnonsep_psig20.nl,93.81138766483134,93.73708927503992,0.03747996315360069,0.031909761019051075,0.014617061242461205,0.01729269977658987,2,2,0,2,0
29,cvxnonsep_psig20r.nl,95.89739532923831,95.80647949893087,0.0322485975921154,0.026901593431830406,0.010723359882831573,0.016178233548998833,2,2,0,2,0
30,cvxnonsep_psig30.nl,79.00237822815792,78.74479813452173,0.033033900894224644,0.028437010943889618,0.014280341565608978,0.01415666937828064,2,2,0,2,0
31,cvxnonsep_psig30r.nl,79.00240266582215,78.74482563402228,0.035879628732800484,0.03339979890733957,0.013651478104293346,0.019748320803046227,2,2,0,2,0
32,cvxnonsep_psig40.nl,85.49914724357482,85.20136272924489,0.0538698760792613,0.035132888704538345,0.01752843987196684,0.017604448832571507,2,2,0,2,0
33,cvxnonsep_psig40r.nl,86.54515088523402,86.29696855652205,0.05085253622382879,0.12980796489864588,0.016711143776774406,0.11309682112187147,2,2,0,2,0
34,enpro48pb.nl,194233.45313582092,194233.45313582092,0.3320709438994527,0.7486320119351149,0.3708737129345536,0.37775829900056124,4,5,0,4,0
35,enpro56pb.nl,263428.2966425004,263428.2966425004,0.22950497455894947,0.5363099472597241,0.41236979980021715,0.12394014745950699,2,4,1,2,0
36,ex1223.nl,4.579582373600571,4.579582373600571,0.026237858459353447,0.04926946200430393,0.022332411259412766,0.026937050744891167,3,7,0,3,0
37,ex1223b.nl,4.57958237379399,4.57958237379399,0.013989390805363655,0.040163359604775906,0.017289425246417522,0.022873934358358383,3,5,0,3,0
38,fac1.nl,160912612.2935292,160912612.2935292,0.019873379729688168,2.1496746484190226,2.136435483582318,0.013239164836704731,2,4,1,2,0
39,fac2.nl,331837497.8380618,331837497.8380618,0.04668958764523268,0.049747142009437084,0.03473733179271221,0.015009810216724873,2,2,0,2,0
40,flay02h.nl,37.94733186289341,37.94733188293823,0.03126890864223242,0.07434668578207493,0.04462452791631222,0.02972215786576271,3,5,0,3,0
41,flay02m.nl,37.947331804570084,37.947331824571066,0.015468612313270569,0.037801758386194706,0.017580168321728706,0.020221590064466,3,4,0,3,0
42,flay03h.nl,48.989794833145126,48.98979487314674,0.076760059222579,0.5011473027989268,0.22951717115938663,0.2716301316395402,3,10,0,3,0
43,flay03m.nl,48.98979473889962,48.98979474823498,0.036097985692322254,0.09226385597139597,0.0591031676158309,0.03316068835556507,3,10,0,3,0
44,flay04h.nl,54.416666678548374,54.416666701505406,0.2084008166566491,2.9476227909326553,1.6469507422298193,1.300672048702836,3,10,0,3,0
45,flay04m.nl,54.40588189678637,54.40588191425126,0.03864200692623854,0.30046648159623146,0.261612132191658,0.03885434940457344,3,9,0,3,0
46,flay05h.nl,64.49806202719697,64.49806210573644,0.46008793264627457,18.280679338611662,14.232376035302877,4.048303303308785,3,11,0,3,0
47,flay05m.nl,64.49806181321841,64.49806185899139,0.0628832820802927,0.9440350122749805,0.8981779934838414,0.045857018791139126,3,11,0,3,0
48,flay06h.nl,66.93280221580665,66.93280219283575,0.9000668777152896,92.24734612554312,83.3068099655211,8.94053616002202,3,11,0,3,0
49,flay06m.nl,66.932801885275,66.9328019793274,0.10203591454774141,4.125141746364534,3.914256274700165,0.2108854716643691,3,11,0,3,0
50,fo7.nl,20.72982474915434,20.7298247201548,0.20076083485037088,11.040374875068665,10.80456792190671,0.23580695316195488,3,11,5,3,0
51,fo7_2.nl,17.749345432133822,17.749345432133822,0.20903580263257027,3.2793149519711733,3.142819456756115,0.13649549521505833,2,6,3,2,0
