id,path,obj,dual_obj,load_time,calc_time,solver_time,python_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
0,batch.nl,300804.8921397765,300804.8921397765,1.2919772416353226e-06,0.419819672126323,0.233719729,0.47721897531300783,3,4,0,4,1
1,batch0812.nl,2836593.013029522,2836593.013029522,0.18558923993259668,1.7399571631103754,0.5315116259999999,1.1440937512088567,3,6,0,4,2
2,batchdes.nl,178545.1945508755,178545.1945508755,0.019309233874082565,0.047579752979800105,0.039911,0.04092841688543558,1,2,0,2,1
3,clay0203hfsg.nl,41573.2625037516,41363.44751460203,0.100978011963889,3.674688485916704,1.1064982360000002,8.6512265750207,8,16,13,7,3
4,clay0204hfsg.nl,6544.999962872764,6544.96781501024,0.2741404811386019,2.520413331221789,2.2704265379999993,3.689645585604012,3,15,7,4,1
5,clay0205hfsg.nl,8092.499956870352,8092.465934599919,0.645895445952192,13.503854237962514,14.198278662000002,4.370968927163631,2,9,0,3,2
6,clay0303hfsg.nl,26669.10955101354,26668.981117853622,0.12954418314620852,4.922664310084656,1.3641286240000001,11.40258937748149,7,24,19,7,3
7,clay0304hfsg.nl,40262.38749701275,40245.05099804132,0.33169373893179,21.985556359868497,4.774274511999999,54.64081968436949,10,41,33,9,4
8,clay0305hfsg.nl,8092.4999566980505,8084.980994999845,0.7569064782001078,12.174547734903172,11.626089405000004,13.792878754902631,3,12,4,4,1
9,cvxnonsep_normcon20.nl,-21.7491473846331,-21.82222547389317,0.020771045004948974,0.0299214709084481,0.026428,0.03719061682932079,1,2,0,2,0
10,cvxnonsep_normcon30.nl,-34.09190757350222,-34.428749859066556,0.018544042948633432,21.811641484033316,3.6554721270000017,1241.8081965802703,151,302,120,123,30
11,cvxnonsep_normcon40.nl,-32.5596697474825,-32.88554272835089,0.025432711001485586,66.39156530494802,13.864958867000004,4485.216362473322,224,605,134,114,111
12,cvxnonsep_nsig20.nl,80.9492946574176,80.81583433225808,0.017389474902302027,0.02791354595683515,0.023254999999999998,0.036237232852727175,1,2,0,2,0
13,cvxnonsep_nsig20r.nl,80.94927862502492,80.81581789826072,0.019697261974215508,0.0360557078383863,0.023975,0.03829768765717745,1,2,0,2,0
14,cvxnonsep_nsig30.nl,130.65033700034454,130.47997176012416,0.020217240089550614,0.032899980898946524,0.034707,0.04249121085740626,1,2,0,2,0
15,cvxnonsep_nsig30r.nl,156.4266167111624,156.2343211644331,0.029292172053828835,0.042771438136696815,0.026265999999999998,0.04394359630532563,1,2,0,2,0
16,cvxnonsep_nsig40.nl,133.96132894832803,133.74494901551313,0.026006555883213878,0.033992801094427705,0.051818,0.04711849940940738,1,2,0,2,0
17,cvxnonsep_nsig40r.nl,133.96126813632867,133.74488859965595,0.03839249606244266,0.10579638904891908,0.038592999999999995,0.10549136204645038,1,2,0,2,0
18,cvxnonsep_pcon20.nl,-21.469437905707228,-21.629610239291956,0.023783670039847493,0.03510265704244375,0.036613,0.046724127139896154,1,2,0,2,0
19,cvxnonsep_pcon20r.nl,-21.46943786371748,-21.62961019921222,0.026327412109822035,0.03684615297242999,0.028819000000000004,0.040112862130627036,1,2,0,2,0
20,enpro48pb.nl,-inf,FAILED,CRASH
21,enpro56pb.nl,263428.2966424514,260960.82261324042,5.641486495733261e-07,5.885138659970835,4.168354387,8.705385171808302,4,10,0,5,1
22,ex1223.nl,4.579582373600571,4.579582373600571,0.019675802905112505,0.2608057539910078,0.141534,0.531589447055012,5,11,0,6,4
23,ex1223b.nl,4.57958237379399,4.57958237379399,0.011485314927995205,0.2376675510313362,0.12284899999999999,0.4921898564789444,5,11,0,6,4
24,fac1.nl,160912612.2935292,160912612.2935292,0.01599135296419263,1.531553541077301,0.8937713720001903,1.5385732622817159,1,3,1,2,1
25,fac2.nl,331837497.8380618,329739765.28796196,0.031143659027293324,0.07311934209428728,0.13651100000000002,0.08566131792031229,1,2,0,2,1
26,flay02h.nl,37.94733186289341,37.94733188293823,0.029300885973498225,0.18904950516298413,0.10838111699999997,0.14658119552768767,2,4,0,3,1
27,flay02m.nl,37.947331824571066,37.947331804570084,0.012750980909913778,0.07780614588409662,0.05102500000000001,0.09252718882635236,2,4,0,3,1
28,flay03h.nl,48.989794834034115,48.826456237815236,0.1045387051999569,3.1212990668136626,1.081338116,5.612776783062145,6,18,0,5,3
29,flay03m.nl,48.98979473356545,48.82649386029541,0.019787420984357595,0.6286411369219422,0.524789608,1.6246778455097228,6,18,0,5,3
30,flay04h.nl,54.40588203956764,53.947745209269165,0.349528405116871,8.668638138100505,6.139007258000001,16.571118267485872,6,23,0,6,4
31,flay04m.nl,54.405881917526,54.17143279333906,0.03471823292784393,3.6492693580221385,2.700728829999999,13.269063919549808,9,39,0,7,5
32,flay05h.nl,64.49806203534135,64.20530935786616,0.9283574470318854,217.34310445282608,190.19703705500004,653.9671072105411,11,48,0,8,6
33,flay05m.nl,64.49806185663635,64.20203809017518,0.057884857058525085,59.47860909998417,57.061700902,183.77938222046942,11,53,0,8,6
34,flay06h.nl,66.93280221810777,65.40587422934527,2.152042164001614,301.87808819301426,297.156898419,621.7190742809325,6,26,0,5,3
35,flay06m.nl,66.93280199569921,65.96772119455278,0.09628937696106732,300.5270624239929,298.394925392,513.4121026918292,8,39,0,6,4
36,fo7.nl,20.729824722996966,20.729256118957718,0.17471994389779866,132.26596502494067,126.28509473700002,111.62780940532684,5,23,15,6,4
37,fo7_2.nl,17.74934543131672,17.747549731513615,0.17476560198701918,55.80485168402083,48.73121830800001,59.307623768923804,6,20,11,6,4
38,fo7_ar25_1.nl,23.093567311312718,22.944709881506554,0.2147597309667617,32.566709130071104,26.921938892,53.99484250112437,5,15,9,6,2
