id,path,obj,dual_obj,load_time,calc_time,solver_time,python_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs,grad_amplified
48,csched1.nl,-29279.1675994476,-29279.1675994476,0.0942289587110281,0.21395813999697566,0.03919391939416528,0.17476422060281038,2,2,0,2,1,True
49,csched1a.nl,-30279.747114268284,-30279.747114268284,0.03876575594767928,0.028625901322811842,0.015115521382540464,0.013510379940271378,2,2,0,2,1,True
50,csched2.nl,-158092.77551309433,-166247.12660587113,3.965761966072023,301.62653328711167,94.60622701095417,207.0203062761575,120,413,0,2,119,True
51,csched2a.nl,-158446.4701025541,-158446.4701025541,0.43220105580985546,303.55508698755875,46.26776772830635,257.2873192592524,91,286,0,6,90,True
52,deb10.nl,209.42774290705364,209.42774290705364,0.43131468910723925,0.667998552788049,0.2748077209107578,0.3931908318772912,2,2,0,2,1,True
53,deb6.nl,201.7392614417501,200.82556734649302,1.8418633178807795,20.147523902822286,9.582053204067051,10.565470698755234,5,16,1,3,4,True
54,deb7.nl,118.80932417703326,118.80932417703326,5.914213402196765,307.7714638239704,277.5093912035227,30.262072620447725,8,32,22,3,7,True
55,deb8.nl,116.58353464182835,111.72908251299263,5.980123070068657,300.8784995349124,267.58838115725666,33.290118377655745,5,12,1,4,3,True
56,deb9.nl,120.49059750714038,120.49059750714038,4.42711865529418,307.328279171139,284.03597332630306,23.292305844835937,10,29,17,3,9,True
57,eg_all_s.nl,9.147066204487247,9.147065211997539,21.291435167193413,48.138708419166505,47.29407649859786,0.844631920568645,5,10,4,3,4,True
58,eg_disc2_s.nl,5.642100351878204,5.589901357189715,23.652946261689067,39.927984120324254,39.16108130291104,0.7669028174132109,5,10,0,3,4,True
59,eg_disc_s.nl,5.760539611019829,5.760539611019829,19.46360008465126,21.142453148961067,20.73072087811306,0.411732270848006,3,3,1,2,2,True
60,eg_int_s.nl,7.887242853518402,7.887242853518402,22.596725712995976,253.3452054769732,250.83669053949416,2.508514937479049,21,23,19,3,20,True
61,ex1221.nl,7.667180068813135,7.667180061604739,3.158730336930603,0.016410028096288443,0.007140027359127998,0.009270000737160444,2,2,0,2,0,True
62,ex1222.nl,1.076543046303249,1.076543046303249,0.011058437637984753,0.02267165621742606,0.009711382444947958,0.012960273772478104,2,3,0,2,1,True
63,ex1224.nl,-0.9049614980951736,-0.9049614980951736,0.013785256072878838,0.036865775007754564,0.018054164480417967,0.018811610527336597,3,3,0,2,2,True
