name,primalbound,dualbound,objsense,noncvx_sbmiqp_010.obj,noncvx_sbmiqp_010.dual_obj,noncvx_sbmiqp_010.load_time,noncvx_sbmiqp_010.calc_time,noncvx_sbmiqp_010.solver_time,noncvx_sbmiqp_010.python_time,noncvx_sbmiqp_010.iter_nr,noncvx_sbmiqp_010.NLP_runs,noncvx_sbmiqp_010.FNLP_runs,noncvx_sbmiqp_010.MIQP_runs,noncvx_sbmiqp_010.MILP_runs,noncvx_sbmiqp_010.grad_amplified,noncvx_sbmiqp_015.obj,noncvx_sbmiqp_015.dual_obj,noncvx_sbmiqp_015.load_time,noncvx_sbmiqp_015.calc_time,noncvx_sbmiqp_015.solver_time,noncvx_sbmiqp_015.python_time,noncvx_sbmiqp_015.iter_nr,noncvx_sbmiqp_015.NLP_runs,noncvx_sbmiqp_015.FNLP_runs,noncvx_sbmiqp_015.MIQP_runs,noncvx_sbmiqp_015.MILP_runs,noncvx_sbmiqp_050.obj,noncvx_sbmiqp_050.dual_obj,noncvx_sbmiqp_050.load_time,noncvx_sbmiqp_050.calc_time,noncvx_sbmiqp_050.solver_time,noncvx_sbmiqp_050.python_time,noncvx_sbmiqp_050.iter_nr,noncvx_sbmiqp_050.NLP_runs,noncvx_sbmiqp_050.FNLP_runs,noncvx_sbmiqp_050.MIQP_runs,noncvx_sbmiqp_050.MILP_runs,noncvx_sbmiqp_050.grad_amplified,noncvx_sbmiqp_100.obj,noncvx_sbmiqp_100.dual_obj,noncvx_sbmiqp_100.load_time,noncvx_sbmiqp_100.calc_time,noncvx_sbmiqp_100.solver_time,noncvx_sbmiqp_100.python_time,noncvx_sbmiqp_100.iter_nr,noncvx_sbmiqp_100.NLP_runs,noncvx_sbmiqp_100.FNLP_runs,noncvx_sbmiqp_100.MIQP_runs,noncvx_sbmiqp_100.MILP_runs,noncvx_sbmiqp_100.grad_amplified,noncvx_sbmiqp_500.obj,noncvx_sbmiqp_500.dual_obj,noncvx_sbmiqp_500.load_time,noncvx_sbmiqp_500.calc_time,noncvx_sbmiqp_500.solver_time,noncvx_sbmiqp_500.python_time,noncvx_sbmiqp_500.iter_nr,noncvx_sbmiqp_500.NLP_runs,noncvx_sbmiqp_500.FNLP_runs,noncvx_sbmiqp_500.MIQP_runs,noncvx_sbmiqp_500.MILP_runs,noncvx_sbmiqp_500.grad_amplified
ex1225,31.0,31.0,min,31.0,31.0,0.014262786600738764,0.027963702101260424,0.01115826005116105,0.016805442050099373,2,3,0,2,1,True,31.0,31.0,0.014060337096452713,0.02331571327522397,0.008810214698314667,0.014505498576909304,2,3,0,2,1,31.0,31.0,0.013733165804296732,0.02281548921018839,0.008738114032894373,0.014077375177294016,2,3,0,2,1,True,31.0,31.0,0.013699582312256098,0.022837414406239986,0.008743677753955126,0.01409373665228486,2,3,0,2,1,True,31.0,31.0,0.013863143045455217,0.023374350741505623,0.008858502376824617,0.014515848364681005,2,3,0,2,1,True
ex1226,-17.0,-17.0,min,-17.000000002485578,-17.000000036229075,0.015031743794679642,0.01974425930529833,0.009115328080952168,0.010628931224346161,2,2,0,2,0,True,-17.000000002485578,-17.000000036229075,0.013073031790554523,0.017177904024720192,0.007525620050728321,0.009652283973991871,2,2,0,2,0,-17.000000002485578,-17.000000036229075,0.01273272093385458,0.017192960251122713,0.007588484324514866,0.009604475926607847,2,2,0,2,0,True,-17.000000002485578,-17.000000036229075,0.011958140879869461,0.01590754510834813,0.007119682151824236,0.008787862956523895,2,2,0,2,0,True,-17.000000002485578,-17.000000036229075,0.012235170230269432,0.01667873188853264,0.007280886638909578,0.00939784524962306,2,2,0,2,0,True
ex1233,155010.6713,154969.4416,min,155522.4621405268,155522.4621405268,0.04259460186585784,0.4600677196867764,0.4034375981427729,0.05663012154400349,3,9,0,3,2,True,155522.4621405268,154696.23662199397,0.04136774409562349,0.4169795848429203,0.3632202218286693,0.053759363014250994,3,9,0,3,2,155522.4621405268,154696.23673703126,0.04204867500811815,0.43718117382377386,0.38021059334278107,0.056970580480992794,3,9,0,3,2,True,155522.4621405268,154696.23673703126,0.0412677051499486,0.43245505820959806,0.37634048191830516,0.056114576291292906,3,9,0,3,2,True,155522.4621405268,154696.23655559935,0.040962540078908205,0.4603703967295587,0.4001398836262524,0.060230513103306293,3,9,0,3,2,True
ex1243,83402.50641,83402.50638,min,98519.01147805208,98519.01147805208,0.0664768130518496,0.4328911006450653,0.39881483744829893,0.034076263196766376,2,6,0,2,1,True,98519.01147805208,98519.01147805208,0.0644606570713222,0.42434203485026956,0.39234788063913584,0.03199415421113372,2,6,0,2,1,98519.01147805208,98519.01147805208,0.06060916231945157,0.44970208080485463,0.41501893615350127,0.03468314465135336,2,6,0,2,1,True,98519.01147805208,98519.01147805208,0.06020002579316497,0.44263916416093707,0.4087741100229323,0.03386505413800478,2,6,0,2,1,True,98519.01147805208,98519.01147805208,0.058960075955837965,0.4403957552276552,0.407053598202765,0.033342157024890184,2,6,0,2,1,True
ex1244,82042.90522,82042.90522,min,82042.90520973454,81945.39252699963,0.09820599108934402,1.4361456162296236,1.099599699024111,0.3365459172055125,5,11,1,3,4,True,82042.90520973454,82042.90468407195,0.09561073314398527,1.4049171316437423,1.0994251687079668,0.3054919629357755,6,12,1,3,5,82042.90520973454,82042.9022497079,0.09083375381305814,1.3782819309271872,1.0596771189011633,0.31860481202602386,6,11,1,3,5,True,82042.90520973454,82042.90079835297,0.09006408508867025,1.369760295841843,1.0744782695546746,0.29528202628716826,6,11,1,3,5,True,82042.90520973454,82042.90468407198,0.09128411300480366,1.4335684231482446,1.1039395574480295,0.3296288657002151,6,11,1,3,5,True
ex1252,128893.741,128893.741,min,134471.56050035323,134470.2631449353,0.04823305876925588,0.47910773241892457,0.40146041521802545,0.07764731720089912,7,15,11,3,6,True,134471.56050035323,134469.61446722626,0.04784808307886124,0.4700105772353709,0.39499768149107695,0.07501289574429393,7,15,11,3,6,134471.56050035323,134465.07372325956,0.04388799611479044,0.48784752888605,0.4062802600674331,0.08156726881861687,7,15,11,3,6,True,134471.56050035323,134458.58694616586,0.04121248330920935,0.48622564785182476,0.4080566852353513,0.07816896261647344,7,15,11,3,6,True,134471.56050035323,134406.6927294187,0.045223113149404526,0.4911746089346707,0.40838827611878514,0.08278633281588554,7,15,11,3,6,True
ex1252a,128893.741,128893.741,min,134471.5605003532,134471.5605003532,0.03203661693260074,0.22417389880865812,0.16096787014976144,0.06320602865889668,6,11,6,4,5,True,134471.5605003532,134471.5605003532,0.03794541675597429,0.2222722340375185,0.15992035530507565,0.062351878732442856,6,11,6,4,5,134471.5605003532,134471.5605003532,0.03124361438676715,0.224056847859174,0.1591352499090135,0.0649215979501605,6,11,6,4,5,True,134471.5605003532,134471.5605003532,0.03108246624469757,0.22365277912467718,0.15911679761484265,0.06453598150983453,6,11,6,4,5,True,134471.5605003532,134471.5605003532,0.03182178223505616,0.22694550035521388,0.1609191531315446,0.06602634722366929,6,11,6,4,5,True
ex3pb,68.00974405,68.009743,min,68.00974395350963,68.00945021773434,0.031970369163900614,0.37382250698283315,0.22967013018205762,0.14415237680077553,9,28,0,3,8,True,68.00974395350963,68.00945021773434,0.030493603087961674,0.35272434214130044,0.21925443690270185,0.13346990523859859,9,28,0,3,8,68.00974395350963,68.00945021773434,0.025054452009499073,0.36418940033763647,0.2241561645641923,0.14003323577344418,9,28,0,3,8,True,68.00974395350963,68.00945021773434,0.027087922673672438,0.36770843202248216,0.22600218374282122,0.14170624827966094,9,28,0,3,8,True,68.00974395350963,68.00945021773434,0.02473493665456772,0.36109906900674105,0.22231251746416092,0.13878655154258013,9,28,0,3,8,True
feedtray,-13.40599772,-65.57031214,min,-13.406005537297986,-13.406005549279207,0.23759652394801378,0.20995225105434656,0.11261765286326408,0.09733459819108248,2,2,0,2,0,True,-13.406005537297986,-13.406005549279207,0.25006055925041437,0.2248038030229509,0.1253002341836691,0.0995035688392818,2,2,0,2,0,-13.406005537297986,-13.406005549279207,0.25150935584679246,0.23759871162474155,0.11276558041572571,0.12483313120901585,2,2,0,2,0,True,-13.406005537297986,-13.406005549279207,0.25581245496869087,0.3123280880972743,0.1454061921685934,0.1669218959286809,2,2,0,2,0,True,-13.406005537297986,-13.406005549279207,0.24423864716663957,0.2675436190329492,0.11000036308541894,0.15754325594753027,2,2,0,2,0,True
fin2bb,9.142584466e-12,0.0,min,9.735257085812625e-17,1.5259023990765456e-15,4.117528417147696,30.198377176653594,14.651362020522356,15.547015156131238,3,4,0,3,0,True,9.735257085812625e-17,1.5259023990765456e-15,4.064992256928235,25.66654127277434,16.34971547871828,9.316825794056058,3,4,0,3,0,9.735257085812625e-17,1.5259023990765456e-15,4.100932214409113,28.13944148691371,14.225186246447265,13.914255240466446,3,4,0,3,0,True,9.735257085812625e-17,1.5259023990765456e-15,4.088431593030691,28.78273655800149,13.7895277896896,14.993208768311888,3,4,0,3,0,True,9.735257085812625e-17,1.5259023990765456e-15,4.09552461002022,29.145059214439243,14.039805582724512,15.105253631714731,3,4,0,3,0,True
fuzzy,-0.5376997537,,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gams02,89466860.66,87127954.23,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gams04,418052.4345,418128.0626,max,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gasnet,6999381.562,6417617.349,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans,89.08584,89.08584,min,89.08583979013146,89.08583978999103,0.20139915216714144,0.38996940199285746,0.24327169731259346,0.146697704680264,2,2,0,2,0,True,89.08583979013146,89.08583978999103,0.09573328727856278,0.3567017619498074,0.18789351219311357,0.16880824975669384,2,2,0,2,0,89.08583979013146,89.08583978999103,0.21400802908465266,0.48415291076526046,0.242313870228827,0.24183904053643346,2,2,0,2,0,True,89.08583979013146,89.08583978999103,0.18841936811804771,0.3667010022327304,0.21691739233210683,0.14978360990062356,2,2,0,2,0,True,89.08583979013146,89.08583978999103,0.1841047308407724,0.3535166890360415,0.21394822653383017,0.13956846250221133,2,2,0,2,0,True
gastrans040,0.0,0.0,min,0.0,0.0,0.6367724570445716,2.7266979748383164,0.43377456208691,2.2929234127514064,2,4,0,2,1,True,0.0,0.0,0.5885002133436501,1.9480733699165285,0.3704870450310409,1.5775863248854876,2,4,0,2,1,0.0,0.0,0.6240456909872591,2.90863840887323,0.384542781393975,2.524095627479255,2,4,0,2,1,True,0.0,0.0,0.6338463281281292,3.0085310922004282,0.40033394005149603,2.608197152148932,2,4,0,2,1,True,0.0,0.0,0.6223101909272373,2.6828940440900624,0.3976990273222327,2.2851950167678297,2,4,0,2,1,True
gastrans135,0.0,0.0,min,0.0,0.0,9.29561770381406,90.54707925999537,66.51283962326124,24.034239636734128,2,6,1,2,1,True,0.0,0.0,8.18357937503606,80.70978796901181,64.90165114914998,15.80813681986183,2,6,1,2,1,0.0,0.0,9.045803717337549,92.37417645566165,66.14713190495968,26.227044550701976,2,6,1,2,1,True,0.0,0.0,9.331293712835759,91.31381595972925,65.48231582483277,25.831500134896487,2,4,1,2,1,True,0.0,0.0,9.619401407893747,99.64765269868076,66.47936566360295,33.16828703507781,2,4,1,2,1,True
gastrans582_cold13,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_cold13_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_cold17,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_cold17_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_cool12,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_cool12_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_cool14,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_cool14_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_freezing27,,inf,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_freezing27_95,,inf,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_freezing30,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_freezing30_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_mild10,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_mild10_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_mild11,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_mild11_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_warm15,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_warm15_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_warm31,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gastrans582_warm31_95,0.0,0.0,min,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
gear4,1.643428474,1.643428474,min,80.69860536391624,109.228749628889,0.1525975288823247,0.2230538227595389,0.1282984921708703,0.09475533058866858,5,17,0,5,4,True,165.1196716669457,195.99143941060083,0.2667145309969783,0.15665660006925464,0.08604731131345034,0.0706092887558043,5,15,0,5,4,57.44495764234712,109.22874980346415,0.14663909701630473,0.18397048115730286,0.1047060308046639,0.07926445035263896,5,17,0,5,4,True,1422.181915599657,1422.181915599655,0.14530077995732427,0.20251590060070157,0.11447061179205775,0.08804528880864382,6,16,0,5,5,True,80.69860536391624,109.2287498035148,0.1638862551189959,0.2760356403887272,0.14924939768388867,0.12678624270483851,6,16,0,6,5,True
ghg_1veh,7.781634885,7.781633845,min,7.7816347774115995,7.781634778727874,0.08548024017363787,0.05140482308343053,0.03567542089149356,0.01572940219193697,2,2,0,2,0,True,7.7816347774115995,7.781634778727874,0.08088115509599447,0.04785774368792772,0.03320054290816188,0.014657200779765844,2,2,0,2,0,7.7816347774115995,7.781634778727874,0.07659303396940231,0.050764615181833506,0.03528330894187093,0.015481306239962578,2,2,0,2,0,True,7.7816347774115995,7.781634778727874,0.0781513974070549,0.05246002413332462,0.036393556743860245,0.01606646738946438,2,2,0,2,0,True,7.7816347774115995,7.781634778727874,0.11651681177318096,0.06786052463576198,0.0485650640912354,0.019295460544526577,2,2,0,2,0,True
ghg_2veh,7.770904543,7.211013447,min,7.770904507805553,7.770904502956747,0.20384730771183968,0.20755757996812463,0.1796523188240826,0.027905261144042015,2,3,0,2,1,True,7.770904507805553,7.770904502956747,0.19431730918586254,0.21319570112973452,0.18738941010087729,0.02580629102885723,2,3,0,2,1,7.770904507805553,7.770904502956747,0.205730723682791,0.20598964486271143,0.17854040767997503,0.027449237182736397,2,3,0,2,1,True,7.770904507805553,7.770904502956747,0.19808121724054217,0.2238471326418221,0.19512125942856073,0.028725873213261366,2,3,0,2,1,True,7.770904507805553,7.770904502956747,0.3121710349805653,0.28290870506316423,0.24721813341602683,0.035690571647137403,2,3,0,2,1,True
ghg_3veh,7.75400605,6.391782164,min,7.781124788229996,7.781123129834559,0.43509069085121155,1.7221410577185452,1.560797722544521,0.1613433351740241,2,3,0,2,1,True,7.781124788229996,7.781123129834559,0.414288230240345,1.7666201470419765,1.595677430741489,0.17094271630048752,2,3,0,2,1,7.781124788229996,7.781123129834559,0.4192532720044255,1.6991337118670344,1.456439615227282,0.2426940966397524,2,3,0,2,1,True,7.781124788229996,7.781123129834559,0.42326917918398976,1.8486561039462686,1.5491355317644775,0.29952057218179107,2,3,0,2,1,True,7.781124788229996,7.781123129834559,0.6528240819461644,1.9858404221013188,1.7216275269165635,0.2642128951847553,2,3,0,2,1,True
gkocis,-1.923098738,-1.923098738,min,-1.9230988288847426,-1.9230988288847426,0.0598483681678772,0.05145324673503637,0.024370509665459394,0.02708273706957698,3,5,0,3,2,True,-1.9230988288847426,-1.9230988288847426,0.05605115368962288,0.04887681920081377,0.022539429366588593,0.026337389834225178,3,5,0,3,2,-1.9230988288847426,-1.9230988288847426,0.04656522627919912,0.051131722051650286,0.023913032840937376,0.02721868921071291,3,5,0,3,2,True,-1.9230988288847426,-1.9230988288847426,0.05057253781706095,0.053939010947942734,0.025034057442098856,0.028904953505843878,3,5,0,3,2,True,-1.9230988288847426,-1.9230988288847426,0.0748205678537488,0.06185933202505112,0.029566053301095963,0.032293278723955154,3,5,0,3,2,True
hadamard_4,3.0,3.0,max,7.494096406374967e-09,7.494096406374967e-09,0.02895298507064581,0.014488402754068375,0.005854857619851828,0.008633545134216547,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,0.025450540706515312,0.013283059932291508,0.00531181413680315,0.007971245795488358,2,2,0,2,0,7.494096406374967e-09,7.494096406374967e-09,0.027313406113535166,0.013668322004377842,0.005512965843081474,0.008155356161296368,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,0.02811354584991932,0.014717266894876957,0.0058986409567296505,0.008818625938147306,2,2,0,2,0,True,7.494096406374967e-09,7.494096406374967e-09,0.04028307506814599,0.01642089383676648,0.006704281084239483,0.009716612752526999,2,2,0,2,0,True
