id,path,obj,dual_obj,load_time,calc_time,solver_time,python_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
0,4stufen.nl,-inf,FAILED,"Error in Function::call for 'benders_constraint_0' [MXFunction] at .../casadi/core/function.cpp:1458:
Error in Function::call for 'benders_constraint_0' [MXFunction] at .../casadi/core/function.cpp:362:
Error in Function::operator() for 'benders_constraint_0_qpsol' [GurobiInterface] at .../casadi/core/function.cpp:1539:
.../casadi/core/conic.cpp:499: Assertion ""lb <= ub && lb!=inf && ub!=-inf"" failed:
Ill-posed problem detected: LBA[1] <= UBA[1] was violated. Got LBA[1] = nan and UBA[1] = nan."
1,autocorr_bern20-05.nl,-384.0000000074941,-384.0000050873999,0.7030993234366179,0.03228556364774704,0.016401,0.0512568112462759,1,2,0,2,0
2,autocorr_bern20-10.nl,-2928.0000000074942,-2928.000022359889,0.018264027312397957,0.04114239476621151,0.03671499999999999,0.0797764677554369,1,2,0,2,0
3,autocorr_bern20-15.nl,-5820.000000007494,-5820.000023957375,0.02193351648747921,0.04449518211185932,0.05489500000000002,0.091292480006814,1,2,0,2,0
4,autocorr_bern25-06.nl,-944.0000000074941,-944.0000140323688,0.7038475722074509,0.03830120712518692,0.027305000000000003,0.07218329608440399,1,2,0,2,0
5,autocorr_bern25-13.nl,-7992.000000007494,-7992.0000405845485,0.02659304253757,0.03846403583884239,0.04773500000000001,0.07000965066254139,1,2,0,2,0
6,autocorr_bern25-19.nl,-14500.000000007494,-14500.00006130482,0.032999591901898384,0.050917038694024086,0.09013099999999998,0.10832040198147297,1,2,0,2,0
7,autocorr_bern25-25.nl,-10544.000000007494,-10544.000071624738,0.036720531061291695,0.04553092643618584,0.07774299999999999,0.0931356605142355,1,2,0,2,0
8,autocorr_bern30-04.nl,-320.0000000074941,-320.0000080923257,0.015425294637680054,0.0382325891405344,0.03139,0.06970908865332603,1,2,0,2,0
9,autocorr_bern30-08.nl,-2904.0000000074942,-2904.0000236123183,0.02158672735095024,0.042200472205877304,0.051155,0.08407919481396675,1,2,0,2,0
